"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.214102417E1,-8.146221924E1,-5.431927490E1,8.302306366E1,1.283725278E2
3.215101317E1,-8.129796600E1,-5.415763474E1,8.311473083E1,1.282593745E2
3.216100217E1,-8.114486694E1,-5.433797455E1,8.322600555E1,1.283108449E2
3.217099117E1,-8.108797455E1,-5.424252701E1,8.329739380E1,1.282808137E2
3.218098017E1,-8.105944824E1,-5.425322723E1,8.333763885E1,1.282934483E2
3.219096917E1,-8.099239349E1,-5.413941574E1,8.359751129E1,1.283720687E2
3.220095817E1,-8.105875397E1,-5.425270081E1,8.346515656E1,1.283756577E2
3.221094717E1,-8.080845642E1,-5.406710052E1,8.383812714E1,1.283825905E2
3.222093617E1,-8.087639618E1,-5.418300629E1,8.396125031E1,1.285545844E2
3.223092517E1,-8.072015381E1,-5.406937027E1,8.401654816E1,1.284446200E2
3.224091417E1,-8.088998413E1,-5.428399277E1,8.395755005E1,1.286033111E2
3.225090317E1,-8.073390961E1,-5.411556625E1,8.428207397E1,1.286465183E2
3.226089217E1,-8.073686218E1,-5.412372971E1,8.423538971E1,1.286212265E2
3.227088117E1,-7.921429443E1,-3.945145798E1,7.751326752E1,1.176419509E2
3.228087017E1,-7.918114471E1,-3.963508987E1,7.767266846E1,1.177864061E2
3.229085917E1,-7.899142456E1,-3.971112823E1,7.774048615E1,1.177293593E2
3.230084717E1,-7.899142456E1,-3.971112823E1,7.774048615E1,1.177293593E2
3.231083617E1,-7.920027161E1,-3.955689240E1,7.769542694E1,1.177879880E2
3.232082517E1,-7.904677582E1,-3.957449341E1,7.762732697E1,1.176458040E2
3.233081417E1,-7.903650665E1,-3.961649704E1,7.740815735E1,1.175085488E2
3.234080317E1,-7.887544250E1,-3.964158630E1,7.732000732E1,1.173506469E2
3.235079217E1,-7.891876221E1,-3.984447098E1,7.735447693E1,1.174711369E2
3.236078117E1,-7.887576294E1,-3.975629044E1,7.738762665E1,1.174342087E2
3.237077017E1,-7.885641479E1,-3.973576736E1,7.738682556E1,1.174137391E2
3.238075917E1,-7.884317780E1,-3.968567276E1,7.719541168E1,1.172618049E2
3.239074817E1,-7.886679077E1,-3.965364075E1,7.720616913E1,1.172739292E2
3.240073717E1,-7.862237549E1,-3.961958313E1,7.684677887E1,1.168615280E2
3.241072617E1,-7.851122284E1,-3.969219589E1,7.661320496E1,1.166579003E2
3.242071517E1,-7.849280548E1,-3.971657562E1,7.646080780E1,1.165537731E2
3.243070417E1,-7.837301636E1,-3.980646515E1,7.627117920E1,1.163794532E2
3.244069317E1,-7.824405670E1,-3.969686127E1,7.632300568E1,1.162891844E2
3.245068217E1,-6.326030731E1,-4.260210037E1,6.351246643E1,9.925038453E1
3.246067117E1,-6.303095245E1,-4.261192322E1,6.370028687E1,9.922904572E1
3.247066017E1,-6.281760025E1,-4.269078445E1,6.357491302E1,9.904707742E1
3.248064817E1,-6.279570389E1,-4.259498596E1,6.326380920E1,9.879242284E1
3.249063717E1,-6.264059067E1,-4.264293289E1,6.323501587E1,9.869615269E1
3.250062617E1,-6.248121643E1,-4.271725082E1,6.320632935E1,9.860885353E1
3.251061517E1,-6.220369339E1,-4.274856186E1,6.301235962E1,9.832241086E1
3.252060417E1,-6.196931839E1,-4.259029770E1,6.307406616E1,9.814513591E1
3.253059317E1,-6.198018265E1,-4.264475250E1,6.289495850E1,9.806066368E1
3.254058217E1,-6.170899963E1,-4.265921402E1,6.272745514E1,9.778825494E1
3.255057117E1,-5.342599487E1,-4.216760254E1,6.022605896E1,9.088246151E1
3.256056054E1,-5.337155151E1,-4.215756989E1,6.017330170E1,9.081084432E1
3.257054954E1,-5.320109177E1,-4.213546753E1,6.040487671E1,9.085429500E1
3.258053854E1,-5.302680588E1,-4.209723663E1,6.037735748E1,9.071628724E1
3.259052754E1,-5.300494766E1,-4.206016541E1,6.032575226E1,9.065196289E1
3.260051654E1,-5.283497620E1,-4.208602142E1,6.035166168E1,9.058195724E1
3.261050554E1,-5.266081619E1,-4.199030304E1,6.040203094E1,9.046962172E1
3.262049454E1,-5.239368439E1,-4.197367096E1,6.054189301E1,9.040026563E1
3.263048354E1,-5.234944153E1,-4.193636322E1,6.060102081E1,9.039693751E1
3.264047254E1,-5.227165985E1,-4.191401672E1,6.054299927E1,9.030263552E1
3.265046154E1,-5.210074615E1,-4.199919128E1,6.059395599E1,9.027761251E1
3.266044954E1,-5.198606110E1,-4.195049286E1,6.095675659E1,9.043296177E1
3.267043854E1,-5.197821426E1,-4.191165161E1,6.107952118E1,9.049325503E1
3.268042754E1,-5.123921585E1,-4.148031616E1,6.194766235E1,9.046317892E1
3.269041654E1,-5.103056335E1,-4.148742676E1,6.204292297E1,9.041376702E1
3.270040554E1,-5.117399979E1,-4.155998230E1,6.218284607E1,9.062404056E1
3.271039454E1,-5.111320496E1,-4.154695129E1,6.244847870E1,9.076630087E1
3.272038354E1,-5.105224991E1,-4.143156433E1,6.287358856E1,9.097249520E1
3.273037254E1,-5.094647217E1,-4.122359467E1,6.310974884E1,9.098224103E1
3.274036154E1,-5.086904526E1,-4.102478027E1,6.346238708E1,9.109427499E1
3.275035054E1,-5.065457153E1,-4.084578705E1,6.384233856E1,9.115979448E1
3.276033954E1,-5.038452911E1,-4.083666992E1,6.412743378E1,9.120615191E1
3.277032854E1,-5.025855255E1,-4.074452972E1,6.418170166E1,9.113358127E1
3.278031754E1,-5.021074677E1,-4.063308716E1,6.403709412E1,9.095557314E1
3.279030654E1,-5.005673981E1,-4.065112305E1,6.366841888E1,9.061930572E1
3.280029554E1,-5.002406311E1,-4.071995544E1,6.328800964E1,9.036533531E1
3.281028454E1,-4.996379471E1,-4.083055878E1,6.277219391E1,9.002146211E1
3.282027354E1,-4.260691833E1,-4.223965073E1,6.045879364E1,8.517513318E1
3.283026254E1,-4.262973785E1,-4.223574448E1,6.039173126E1,8.513702993E1
3.284025054E1,-4.260861206E1,-4.241324234E1,5.993814087E1,8.489380236E1
3.285023954E1,-4.271840668E1,-4.269953156E1,5.974835205E1,8.495868312E1
3.286022854E1,-4.288797379E1,-4.277634048E1,5.935908508E1,8.480975523E1
3.287021754E1,-4.295930862E1,-4.293877792E1,5.902262115E1,8.469303782E1
3.288020654E1,-4.325792694E1,-4.334496307E1,5.863385010E1,8.478185209E1
3.289019554E1,-4.367462921E1,-4.363129425E1,5.841030121E1,8.498780125E1
3.290018454E1,-4.388156128E1,-4.434445190E1,5.866003418E1,8.563306280E1
3.291017354E1,-4.436740112E1,-4.477338409E1,5.855861664E1,8.603623532E1
3.292016254E1,-4.465531158E1,-4.526404190E1,5.848047638E1,8.638805739E1
3.293015154E1,-4.473355484E1,-4.551339340E1,5.865727997E1,8.667892709E1
3.294014054E1,-4.477598572E1,-4.580034637E1,5.860623932E1,8.681734799E1
3.295012954E1,-4.452273560E1,-4.590447998E1,5.875099182E1,8.683993498E1
3.296011854E1,-4.445946884E1,-4.606136322E1,5.858858490E1,8.678084945E1
3.297010754E1,-4.420865631E1,-4.588092804E1,5.871795654E1,8.664446475E1
3.298009654E1,-4.413578796E1,-4.598812866E1,5.840686035E1,8.645367021E1
3.299008554E1,-4.408864594E1,-4.586128616E1,5.830668640E1,8.629447229E1
3.300007454E1,-4.509778214E1,-4.496796417E1,6.290637207E1,8.951614046E1
3.301006354E1,-4.517945862E1,-4.504820251E1,6.263254547E1,8.940559145E1
3.302005154E1,-4.532076263E1,-4.515701294E1,6.244420624E1,8.940025859E1
3.303004054E1,-4.530059052E1,-4.517392349E1,6.260898590E1,8.951375302E1
3.304002954E1,-4.547404480E1,-4.531538010E1,6.245559692E1,8.956603157E1
3.305001854E1,-4.555814743E1,-4.519998932E1,6.236378479E1,8.948645420E1
3.306000754E1,-4.560567474E1,-4.540456009E1,6.228244019E1,8.955754575E1
3.306999654E1,-4.569438934E1,-4.524085999E1,6.225055695E1,8.949773444E1
3.307998554E1,-4.568180084E1,-4.537654495E1,6.228061676E1,8.958087399E1
3.308997454E1,-4.568519592E1,-4.537136841E1,6.220232391E1,8.952556785E1
3.309996354E1,-4.422359085E1,-4.355413818E1,5.831843567E1,8.516882575E1
3.310995254E1,-4.442555237E1,-4.350061798E1,5.806806946E1,8.507546155E1
3.311994154E1,-4.449605560E1,-4.370096588E1,5.787583923E1,8.508399468E1
3.312993054E1,-4.460720444E1,-4.375130463E1,5.775622559E1,8.508678474E1
3.313991954E1,-4.460720444E1,-4.375130463E1,5.775622559E1,8.508678474E1
3.314990854E1,-4.479026413E1,-4.415233994E1,5.756865692E1,8.526281219E1
3.315989754E1,-4.495230103E1,-4.434872055E1,5.746741486E1,8.538162655E1
3.316988654E1,-4.521695709E1,-4.458702087E1,5.718076324E1,8.545300067E1
3.317987554E1,-4.547949982E1,-4.474666595E1,5.701114655E1,8.556237402E1
3.318986454E1,-4.557204437E1,-4.522237778E1,5.713005829E1,8.594020154E1
3.319985354E1,-4.571753693E1,-4.542465210E1,5.696165466E1,8.601233809E1
3.320984154E1,-4.590556335E1,-4.545629883E1,5.693155670E1,8.610922133E1
3.321983054E1,-4.583497620E1,-4.568634415E1,5.703141785E1,8.625931663E1
3.322981954E1,-4.583867264E1,-4.619696045E1,5.706604004E1,8.655562367E1
3.323980854E1,-4.207437897E1,-4.539398575E1,5.583840942E1,8.335943423E1
3.324979754E1,-4.223379898E1,-4.578761292E1,5.591188812E1,8.370387390E1
3.325978654E1,-4.207031631E1,-4.616463852E1,5.607754517E1,8.393912339E1
3.326977554E1,-4.204757309E1,-4.659860992E1,5.637865448E1,8.436813101E1
3.327976454E1,-4.184262466E1,-4.685125732E1,5.669858551E1,8.462018170E1
3.328975354E1,-4.165850067E1,-4.731980133E1,5.692199707E1,8.493943740E1
3.329974254E1,-4.168464661E1,-4.746530914E1,5.733057404E1,8.530744431E1
3.330973154E1,-4.160780716E1,-4.758402252E1,5.723151398E1,8.526954326E1
3.331972054E1,-4.131689072E1,-4.769991302E1,5.770890808E1,8.551423994E1
3.332970954E1,-4.137204742E1,-4.804189301E1,5.749443054E1,8.558784572E1
3.333969854E1,-4.110437012E1,-4.802899933E1,5.775107574E1,8.562441690E1
3.334968754E1,-4.102142715E1,-4.821708679E1,5.772277832E1,8.567125587E1
3.335967654E1,-4.100200272E1,-4.829462433E1,5.776586151E1,8.573464715E1
3.336966554E1,-4.094414139E1,-4.857371521E1,5.769414520E1,8.581633244E1
3.337965454E1,-3.498041534E1,-5.145513153E1,4.570470428E1,7.720220212E1
3.338964254E1,-3.494041061E1,-5.165690613E1,4.594100952E1,7.745866382E1
3.339963154E1,-3.489471436E1,-5.169333649E1,4.586422729E1,7.741685522E1
3.340962054E1,-3.500183105E1,-5.183202362E1,4.585619354E1,7.755306142E1
3.341960954E1,-3.493012238E1,-5.202108765E1,4.557635498E1,7.748232794E1
3.342959854E1,-3.495529938E1,-5.214971924E1,4.553681946E1,7.755687009E1
3.343958754E1,-3.480466080E1,-5.223635101E1,4.554241180E1,7.755070634E1
3.344957654E1,-3.473976898E1,-5.223346710E1,4.540403748E1,7.743844816E1
3.345956554E1,-3.462841797E1,-5.225280762E1,4.566625214E1,7.755572074E1
3.346955454E1,-3.456919479E1,-5.243754578E1,4.574094391E1,7.769787246E1
3.347954354E1,-3.469615936E1,-5.256598663E1,4.566142273E1,7.779442108E1
3.348953254E1,-3.468523407E1,-5.269122314E1,4.591755676E1,7.802469146E1
3.349952154E1,-3.443029404E1,-5.261242676E1,4.599658966E1,7.790506310E1
3.350951054E1,-3.440200043E1,-5.297863007E1,4.593408203E1,7.810360279E1
3.351949954E1,-3.431311417E1,-5.291548920E1,4.599152374E1,7.805548704E1
3.352948854E1,-3.423685074E1,-5.312936401E1,4.611955261E1,7.824259966E1
3.353947754E1,-3.417169952E1,-5.331453705E1,4.610797882E1,7.833320254E1
3.354946654E1,-3.398529053E1,-5.359635162E1,4.635211945E1,7.858808979E1
3.355945567E1,-3.384066010E1,-5.369836426E1,4.640910339E1,7.862893537E1
3.356944467E1,-3.358664703E1,-5.380208588E1,4.682857513E1,7.883934774E1
3.357943267E1,-3.342913055E1,-5.371005249E1,4.654206848E1,7.853942097E1
3.358942167E1,-3.335828781E1,-5.354781342E1,4.685656738E1,7.858550499E1
3.359941067E1,-3.328474808E1,-5.318771362E1,4.670497894E1,7.821868315E1
3.360939967E1,-3.341641998E1,-5.283891296E1,4.689678955E1,7.815316192E1
3.361938867E1,-3.327625275E1,-5.250291443E1,4.691802216E1,7.787917452E1
3.362937767E1,-3.342000580E1,-5.201647949E1,4.656438446E1,7.740059965E1
3.363936667E1,-3.362640762E1,-5.155471802E1,4.648872375E1,7.713511312E1
3.364935567E1,-3.388307953E1,-5.086968994E1,4.680831146E1,7.698575488E1
3.365934467E1,-3.403203201E1,-5.041900635E1,4.666251373E1,7.666580458E1
3.366933367E1,-3.421550369E1,-4.991726685E1,4.688181305E1,7.655284852E1
3.367932267E1,-3.458896637E1,-4.931715393E1,4.710451508E1,7.646838305E1
3.368931167E1,-3.477168274E1,-4.905040741E1,4.709551239E1,7.637407724E1
3.369930067E1,-3.501272583E1,-4.865101624E1,4.721710205E1,7.630378154E1
3.370928967E1,-3.528475189E1,-4.828385162E1,4.720811462E1,7.619022332E1
3.371927867E1,-3.559232330E1,-4.816230774E1,4.724382019E1,7.627843674E1
3.372926767E1,-3.590453339E1,-4.795946503E1,4.744516754E1,7.642178830E1
3.373925667E1,-3.629580688E1,-4.791622925E1,4.719477081E1,7.642445299E1
3.374924467E1,-3.653996277E1,-4.790855408E1,4.768761444E1,7.684078997E1
3.375923367E1,-3.699200439E1,-4.792728424E1,4.794709015E1,7.722924587E1
3.376922267E1,-3.734871292E1,-4.808203888E1,4.812418365E1,7.760635201E1
3.377921167E1,-3.767947388E1,-4.825779724E1,4.839768982E1,7.804418060E1
3.378920067E1,-3.658693695E1,-5.348546600E1,5.112232971E1,8.253963669E1
3.379918967E1,-3.700164032E1,-5.379450226E1,5.143946075E1,8.312032232E1
3.380917867E1,-3.738929749E1,-5.398764801E1,5.174046326E1,8.360443315E1
3.381916767E1,-3.770477295E1,-5.408857727E1,5.208610535E1,8.402491574E1
3.382915667E1,-3.799930954E1,-5.396070099E1,5.243404388E1,8.429136216E1
3.383914567E1,-3.833502197E1,-5.401215363E1,5.270709991E1,8.464588017E1
3.384913467E1,-3.860337067E1,-5.352476501E1,5.328955841E1,8.482274301E1
3.385912367E1,-3.903050995E1,-5.341342926E1,5.337982941E1,8.500459587E1
3.386911267E1,-3.945987701E1,-5.289403534E1,5.400981903E1,8.527556168E1
3.387910167E1,-3.981434631E1,-5.244711304E1,5.436000061E1,8.538671738E1
3.388909067E1,-4.020632935E1,-5.152210236E1,5.481432343E1,8.529763187E1
3.389907967E1,-4.036558533E1,-5.078939056E1,5.507551575E1,8.510144010E1
3.390906867E1,-4.009809875E1,-4.976253510E1,5.526692963E1,8.449024164E1
3.391905667E1,-4.008308029E1,-4.878542328E1,5.512483978E1,8.381777145E1
3.392904567E1,-3.959783554E1,-4.771631622E1,5.527136993E1,8.306479247E1
3.393903467E1,-3.925144196E1,-4.691188812E1,5.513956451E1,8.235151800E1
3.394902367E1,-3.893882751E1,-4.577787781E1,5.526356506E1,8.164501215E1
3.395901267E1,-3.860813904E1,-4.515125275E1,5.510526276E1,8.102971065E1
3.396900167E1,-3.818002701E1,-4.446483612E1,5.508200836E1,8.042924691E1
3.397899067E1,-3.818002701E1,-4.446483612E1,5.508200836E1,8.042924691E1
3.398897967E1,-3.752992249E1,-4.403149414E1,5.487628174E1,7.974129329E1
3.399896867E1,-3.702098846E1,-4.349697876E1,5.474197388E1,7.911526055E1
3.400895767E1,-3.643688202E1,-4.324897003E1,5.476018524E1,7.871974128E1
3.401894667E1,-3.577302170E1,-4.303704071E1,5.457542419E1,7.816887412E1
3.402893567E1,-3.532501221E1,-4.308847809E1,5.433970642E1,7.782851101E1
3.403892467E1,-3.482367325E1,-4.284056854E1,5.414733124E1,7.733004598E1
3.404891367E1,-3.439359283E1,-4.309133911E1,5.386380768E1,7.707848281E1
3.405890267E1,-3.407160950E1,-4.323365021E1,5.366030884E1,7.687295902E1
3.406889167E1,-3.372740936E1,-4.347721863E1,5.333863831E1,7.663430706E1
3.407888067E1,-3.338560486E1,-4.360404968E1,5.326309204E1,7.650404391E1
3.408886867E1,-4.079424286E1,-3.498307800E1,6.268556976E1,8.256795173E1
3.409885767E1,-4.076233673E1,-3.503350830E1,6.241390991E1,8.236753578E1
3.410884667E1,-4.072939301E1,-3.501588440E1,6.235425568E1,8.229853471E1
3.411883567E1,-4.060153198E1,-3.528656006E1,6.235269165E1,8.234976549E1
3.412882467E1,-4.057537079E1,-3.562654877E1,6.216889954E1,8.234430011E1
3.413881367E1,-4.038439560E1,-3.567173767E1,6.229575348E1,8.236584959E1
3.414880267E1,-4.035634995E1,-3.582482147E1,6.205561066E1,8.223716695E1
3.415879167E1,-4.048356247E1,-3.581695557E1,6.212180328E1,8.234616919E1
3.416878067E1,-4.024906158E1,-3.607919312E1,6.233872986E1,8.250946839E1
3.417876967E1,-4.016091537E1,-3.635507202E1,6.208325958E1,8.239491189E1
3.418875867E1,-4.016574860E1,-3.634893036E1,6.209015656E1,8.239975509E1
3.419874767E1,-4.016110992E1,-3.637988281E1,6.220384216E1,8.249683996E1
3.420873667E1,-4.030221939E1,-3.651728058E1,6.212624359E1,8.256785580E1
3.421872567E1,-4.002058029E1,-3.678236389E1,6.211333466E1,8.253881198E1
3.422871467E1,-4.017091370E1,-3.689051056E1,6.201032257E1,8.258263850E1
3.423870367E1,-4.028485107E1,-3.698260498E1,6.188475037E1,8.258513562E1
3.424869267E1,-4.050733566E1,-3.710355377E1,6.206114197E1,8.288005362E1
3.425868067E1,-4.055759048E1,-3.724172211E1,6.181391907E1,8.278178907E1
3.426866967E1,-4.062491226E1,-3.753668213E1,6.188786316E1,8.300297349E1
3.427865867E1,-4.089533615E1,-3.757139587E1,6.194226837E1,8.319184406E1
3.428864767E1,-4.108004379E1,-3.787638855E1,6.196949768E1,8.344105375E1
3.429863667E1,-4.116615677E1,-3.795341492E1,6.219438171E1,8.368545443E1
3.430862567E1,-3.397332382E1,-3.460979462E1,5.558805084E1,7.377029220E1
3.431861467E1,-3.411708450E1,-3.449312592E1,5.570295715E1,7.386860379E1
3.432860367E1,-3.446767426E1,-3.462014008E1,5.580335236E1,7.416595446E1
3.433859267E1,-3.447896957E1,-3.461195374E1,5.592991638E1,7.426265704E1
3.434858167E1,-3.452075195E1,-3.465648651E1,5.622829437E1,7.452768251E1
3.435857067E1,-3.472246170E1,-3.449172974E1,5.623390961E1,7.454918750E1
3.436855967E1,-3.498345184E1,-3.452342224E1,5.643161774E1,7.483472500E1
3.437854867E1,-3.494709015E1,-3.454547882E1,5.667168427E1,7.500912621E1
3.438853767E1,-3.518378067E1,-3.457279968E1,5.658301544E1,7.506540173E1
3.439852667E1,-3.526392746E1,-3.437715912E1,5.663871765E1,7.505516629E1
3.440851567E1,-3.555717087E1,-3.443105316E1,5.668171692E1,7.525042761E1
3.441850367E1,-3.564451599E1,-3.436675262E1,5.698653412E1,7.549218686E1
3.442849267E1,-3.589140701E1,-3.436928558E1,5.698155212E1,7.560646911E1
3.443848167E1,-3.357266235E1,-3.829908752E1,5.427445221E1,7.442889174E1
3.444847067E1,-3.380437088E1,-3.824787140E1,5.449449921E1,7.466783512E1
3.445845967E1,-3.393931580E1,-3.826606750E1,5.450978851E1,7.474948911E1
3.446844867E1,-3.394350433E1,-3.831318665E1,5.460476685E1,7.484478819E1
3.447843767E1,-3.409941864E1,-3.826059723E1,5.465187073E1,7.492309808E1
3.448842667E1,-3.435573578E1,-3.815489197E1,5.473159027E1,7.504438244E1
3.449841567E1,-3.439705276E1,-3.814638519E1,5.463244629E1,7.498671969E1
3.450840467E1,-3.443305588E1,-3.814015961E1,5.448653412E1,7.489385497E1
3.451839367E1,-3.432989502E1,-3.816441345E1,5.438774109E1,7.478696763E1
3.452838267E1,-3.458802032E1,-3.826074219E1,5.474911499E1,7.521755869E1
3.453837167E1,-3.480917740E1,-3.817382050E1,5.438753510E1,7.501282141E1
3.454836067E1,-3.508786774E1,-3.812731934E1,5.435020447E1,7.509191480E1
3.455834967E1,-3.500441360E1,-3.823509979E1,5.421437836E1,7.500953705E1
3.456833842E1,-3.513103104E1,-3.847953033E1,5.433163452E1,7.527808517E1
3.457832642E1,-3.430999756E1,-4.128895569E1,5.360088348E1,7.586177235E1
3.458831542E1,-3.434903717E1,-4.122591400E1,5.365920258E1,7.588637797E1
3.459830442E1,-3.437495041E1,-4.114818573E1,5.342175293E1,7.568813705E1
3.460829342E1,-3.435626984E1,-4.131128311E1,5.322210693E1,7.562782594E1
3.461828242E1,-3.438607025E1,-4.127050781E1,5.320758820E1,7.560888892E1
3.462827142E1,-3.443509293E1,-4.125311661E1,5.318428802E1,7.560531560E1
3.463826042E1,-3.446991730E1,-4.130413437E1,5.331678009E1,7.574223230E1
3.464824942E1,-3.447189331E1,-4.128337097E1,5.330043030E1,7.572030122E1
3.465823842E1,-3.449780273E1,-4.137812042E1,5.308673096E1,7.563364494E1
3.466822742E1,-3.473226166E1,-4.129557800E1,5.309691620E1,7.570295418E1
3.467821642E1,-3.484197617E1,-4.112752533E1,5.309387970E1,7.565974296E1
3.468820542E1,-3.480401611E1,-4.130258942E1,5.300348663E1,7.567425603E1
3.469819442E1,-3.480210114E1,-4.132077789E1,5.299377441E1,7.567650267E1
3.470818342E1,-3.499143982E1,-4.125392151E1,5.295528412E1,7.570038980E1
3.471817242E1,-3.509267807E1,-4.123261261E1,5.304780579E1,7.580035683E1
3.472816142E1,-3.505031967E1,-4.121175385E1,5.297000885E1,7.571496154E1
3.473814942E1,-3.517625427E1,-4.127182770E1,5.278536987E1,7.567712930E1
3.474813842E1,-3.509680939E1,-4.128690720E1,5.299842834E1,7.579728321E1
3.475812742E1,-3.577516937E1,-4.289159012E1,5.165749359E1,7.607922115E1
3.476811642E1,-3.572516632E1,-4.298440170E1,5.162758636E1,7.608780436E1
3.477810542E1,-3.573703003E1,-4.307847214E1,5.149633789E1,7.605762876E1
3.478809442E1,-3.597528076E1,-4.298868561E1,5.147905731E1,7.610743234E1
3.479808342E1,-3.599690247E1,-4.308640671E1,5.141620636E1,7.613042563E1
3.480807242E1,-3.599690247E1,-4.308640671E1,5.141620636E1,7.613042563E1
3.481806142E1,-3.612055206E1,-4.318526840E1,5.138185120E1,7.622175753E1
3.482805042E1,-3.625677490E1,-4.316460037E1,5.136413574E1,7.626277527E1
3.483803942E1,-3.647243881E1,-4.316577148E1,5.149754333E1,7.645599774E1
3.484802842E1,-3.661700821E1,-4.319423676E1,5.111769104E1,7.628607813E1
3.485801742E1,-3.621931839E1,-4.661122894E1,4.985801697E1,7.726750639E1
3.486800642E1,-3.649308014E1,-4.661825562E1,4.971592712E1,7.730899084E1
3.487799542E1,-3.655596161E1,-4.663670731E1,4.971641541E1,7.735013095E1
3.488798342E1,-3.666581726E1,-4.673601913E1,4.942414856E1,7.727473132E1
3.489797242E1,-3.689736938E1,-4.669044113E1,4.937397766E1,7.732530524E1
3.490796142E1,-3.709246826E1,-4.682677460E1,4.910937500E1,7.733258520E1
3.491795042E1,-3.740924072E1,-4.661121368E1,4.897350311E1,7.726875526E1
3.492793942E1,-3.767781830E1,-4.675556564E1,4.874089813E1,7.733935648E1
3.493792842E1,-3.828116226E1,-4.756195831E1,4.805250549E1,7.769575630E1
3.494791742E1,-3.847229385E1,-4.768547821E1,4.785019684E1,7.774100311E1
3.495790642E1,-3.852880859E1,-4.758241272E1,4.773834991E1,7.763700886E1
3.496789542E1,-3.863051987E1,-4.778353119E1,4.768690491E1,7.777932770E1
3.497788442E1,-3.873050690E1,-4.772080994E1,4.745345306E1,7.764765337E1
3.498787342E1,-3.884311676E1,-4.769314575E1,4.748874664E1,7.770846112E1
3.499786242E1,-3.881029510E1,-4.771177673E1,4.763962555E1,7.779580045E1
3.500785142E1,-3.888807297E1,-4.785660553E1,4.783419037E1,7.804259529E1
3.501784042E1,-3.890987015E1,-4.767567444E1,4.780798340E1,7.792657573E1
3.502782942E1,-3.914715576E1,-4.770380402E1,4.788336182E1,7.810870029E1
3.503781742E1,-3.898262787E1,-4.755388641E1,4.794789886E1,7.797447271E1
3.504780642E1,-3.899369812E1,-4.771646118E1,4.830472565E1,7.829888684E1
3.505779542E1,-3.882589340E1,-4.773237610E1,4.848829651E1,7.833865345E1
3.506778442E1,-3.883977509E1,-4.765334320E1,4.848529816E1,7.829555150E1
3.507777342E1,-3.727854919E1,-4.722671509E1,4.571919250E1,7.556650985E1
3.508776242E1,-3.736386108E1,-4.737077332E1,4.589177704E1,7.580305719E1
3.509775142E1,-3.745185089E1,-4.738120270E1,4.583851624E1,7.582076942E1
3.510774042E1,-3.743640518E1,-4.738366699E1,4.598638153E1,7.590417391E1
3.511772942E1,-3.739779663E1,-4.729423523E1,4.609381866E1,7.589453207E1
3.512771842E1,-3.768715286E1,-4.736836243E1,4.603694153E1,7.604921587E1
3.513770742E1,-3.750267792E1,-4.729540253E1,4.613519287E1,7.597211312E1
3.514769642E1,-3.768672180E1,-4.742407990E1,4.598396301E1,7.605167459E1
3.515768542E1,-3.785940552E1,-4.730915070E1,4.592044067E1,7.602747659E1
3.516767442E1,-3.808638763E1,-4.737033081E1,4.592057037E1,7.617886812E1
3.517766242E1,-3.831495667E1,-4.734281921E1,4.600270844E1,7.632579917E1
3.518765142E1,-3.841246414E1,-4.731628418E1,4.585098267E1,7.626703588E1
3.519764042E1,-3.864458466E1,-4.723629761E1,4.597641754E1,7.641009557E1
3.520762942E1,-3.904165649E1,-4.718594360E1,4.615627289E1,7.668875891E1
3.521761842E1,-3.920531464E1,-4.725118256E1,4.622255707E1,7.685216803E1
3.522760742E1,-3.646740723E1,-4.594512939E1,4.571022034E1,7.436565705E1
3.523759642E1,-3.679147339E1,-4.587796402E1,4.576181793E1,7.451539490E1
3.524758542E1,-3.699413300E1,-4.591138458E1,4.581942749E1,7.467155446E1
3.525757442E1,-3.723067093E1,-4.572634125E1,4.604424286E1,7.481372496E1
3.526756342E1,-3.740933609E1,-4.576585007E1,4.635628510E1,7.511908297E1
3.527755242E1,-3.748290253E1,-4.575925827E1,4.613406372E1,7.501486209E1
3.528754142E1,-3.790980530E1,-4.575529861E1,4.609370422E1,7.520192988E1
3.529753042E1,-3.811785889E1,-4.567566299E1,4.601197815E1,7.520863973E1
3.530751942E1,-3.679106140E1,-4.484021759E1,4.568024445E1,7.383029219E1
3.531750842E1,-3.672132111E1,-4.473780823E1,4.572254181E1,7.375959421E1
3.532749642E1,-3.703276062E1,-4.481061554E1,4.559626007E1,7.388122601E1
3.533748542E1,-3.703396225E1,-4.476140976E1,4.565888977E1,7.389067856E1
3.534747442E1,-3.718969345E1,-4.465114594E1,4.571401215E1,7.393624983E1
3.535746342E1,-3.736765289E1,-4.468297958E1,4.566856384E1,7.401707824E1
3.536745242E1,-3.736328125E1,-4.473311615E1,4.564456177E1,7.403034841E1
3.537744142E1,-3.737119675E1,-4.452709961E1,4.554351044E1,7.384768303E1
3.538743042E1,-3.764817047E1,-4.460023499E1,4.568573761E1,7.411985106E1
3.539741942E1,-3.771646881E1,-4.445854187E1,4.588279724E1,7.419113860E1
3.540740842E1,-3.779541016E1,-4.447983551E1,4.591130066E1,7.426167467E1
3.541739742E1,-3.768191528E1,-4.438489151E1,4.586738586E1,7.411991918E1
3.542738642E1,-3.633315277E1,-4.360956955E1,4.433300781E1,7.202296945E1
3.543737542E1,-3.634578705E1,-4.361413956E1,4.432155609E1,7.202506328E1
