"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.070388908E1,9.675461769E0,6.789692402E0,-3.998431396E1,4.169484197E1
6.071387708E1,9.524330139E0,6.853107929E0,-3.994345093E1,4.163120494E1
6.072386508E1,9.738148689E0,6.675804138E0,-3.988598633E1,4.159675235E1
6.073385308E1,9.619817734E0,6.768428326E0,-3.986022949E1,4.155948039E1
6.074384108E1,9.665487289E0,6.883919239E0,-3.986407471E1,4.159272101E1
6.075382908E1,9.551041603E0,6.896987438E0,-4.006838989E1,4.176441907E1
6.076381708E1,9.696541786E0,6.862424374E0,-3.998976135E1,4.171686474E1
6.077380508E1,9.630833626E0,6.955830574E0,-3.988459778E1,4.161631501E1
6.078379308E1,9.728049278E0,6.923970699E0,-3.987449646E1,4.162393279E1
6.079378108E1,9.685681343E0,6.935851097E0,-3.993736267E1,4.167626891E1
6.080376908E1,9.620789528E0,6.946938992E0,-3.988571167E1,4.161357408E1
6.081375708E1,9.664378166E0,6.942311764E0,-4.002648926E1,4.175782250E1
6.082374508E1,9.579216003E0,6.900911331E0,-3.985877991E1,4.157049786E1
6.083373308E1,9.494831085E0,6.935892105E0,-3.983171082E1,4.153099569E1
6.084372108E1,9.587506294E0,6.847604275E0,-3.979513550E1,4.150256342E1
6.085370908E1,9.533082962E0,7.006542206E0,-3.993177795E1,4.164754729E1
6.086369708E1,9.611208916E0,6.968095303E0,-3.981034851E1,4.154267129E1
6.087368508E1,9.607573509E0,6.976507187E0,-3.998966980E1,4.171511491E1
6.088367308E1,9.525803566E0,6.976346970E0,-3.985734558E1,4.156944007E1
6.089366208E1,9.658182144E0,6.938313484E0,-4.011149597E1,4.183721771E1
6.090365008E1,9.690193176E0,6.953523636E0,-4.000772095E1,4.174768341E1
6.091363808E1,9.662299156E0,6.944065571E0,-3.996543884E1,4.169911718E1
6.092362608E1,9.689214706E0,6.894369602E0,-3.983515930E1,4.157226396E1
6.093361408E1,9.477485657E0,6.874374390E0,-3.993151855E1,4.161256940E1
6.094360208E1,9.536602974E0,6.840935230E0,-3.991383362E1,4.160359726E1
6.095359008E1,9.446146011E0,6.883432865E0,-3.988972473E1,4.156683127E1
6.096357808E1,9.635281563E0,6.805733204E0,-3.976478577E1,4.147764268E1
6.097356608E1,9.722227097E0,6.803595066E0,-3.974109650E1,4.147487621E1
6.098355408E1,9.794030190E0,6.845463753E0,-3.974980927E1,4.150699625E1
6.099354208E1,9.711647987E0,6.726551533E0,-3.990642548E1,4.161833005E1
6.100353008E1,9.626012802E0,6.813810349E0,-3.979523468E1,4.150600965E1
6.101351808E1,9.592743874E0,6.803145885E0,-3.986598969E1,4.156441582E1
6.102350608E1,9.707007408E0,6.763760567E0,-3.969689178E1,4.142242952E1
6.103349408E1,9.570166588E0,6.893771172E0,-3.980425262E1,4.151494546E1
6.104348208E1,9.570166588E0,6.893771172E0,-3.980425262E1,4.151494546E1
6.105347008E1,9.644866943E0,6.821482658E0,-3.986081696E1,4.157452119E1
6.106345808E1,9.869645119E0,6.777548313E0,-3.990117645E1,4.165871983E1
6.107344608E1,9.542652130E0,6.876485825E0,-3.988730621E1,4.158539965E1
6.108343508E1,9.759786606E0,6.745379925E0,-3.986586761E1,4.159376138E1
6.109342308E1,9.696575165E0,6.806429863E0,-3.982419586E1,4.154897873E1
6.110341108E1,9.599301338E0,6.906308651E0,-3.987487030E1,4.159145305E1
6.111339908E1,9.477815628E0,7.012511253E0,-3.999771881E1,4.169918240E1
6.112338708E1,9.552279472E0,6.965649128E0,-4.011141205E1,4.181736108E1
6.113337508E1,9.600325584E0,6.947868824E0,-3.988370514E1,4.160707954E1
6.114336308E1,9.562334061E0,6.890367985E0,-3.989304352E1,4.159772019E1
6.115335108E1,9.445199966E0,7.075664520E0,-3.967910004E1,4.139695412E1
6.116334000E1,9.460645676E0,7.082718372E0,-3.974925995E1,4.146893274E1
6.117332800E1,9.458722115E0,6.955371380E0,-3.974752045E1,4.144526507E1
6.118331600E1,9.434061050E0,7.069767952E0,-3.967528534E1,4.138974986E1
6.119330400E1,9.383967400E0,7.184491158E0,-3.979743195E1,4.151519417E1
6.120329200E1,9.413177490E0,7.105482578E0,-3.971004486E1,4.142443067E1
6.121328000E1,9.586410522E0,6.933850765E0,-3.963680267E1,4.136488462E1
6.122326800E1,9.724428177E0,6.867929935E0,-3.991522980E1,4.165283345E1
6.123325600E1,9.697590828E0,6.867725372E0,-3.995406342E1,4.168376306E1
6.124324400E1,9.741771698E0,6.907456398E0,-3.983765411E1,4.158910621E1
6.125323200E1,9.614086151E0,6.976083755E0,-3.970314789E1,4.144196363E1
6.126322100E1,9.678903580E0,6.956973076E0,-3.973184967E1,4.148132745E1
6.127320900E1,9.582067490E0,6.920248985E0,-3.984394073E1,4.156014289E1
6.128319700E1,9.716533661E0,6.844159126E0,-3.973671722E1,4.147602001E1
6.129318500E1,9.611597061E0,6.958287239E0,-3.982975006E1,4.155971065E1
6.130317300E1,9.666439056E0,6.807740688E0,-3.982118988E1,4.153928912E1
6.131316100E1,9.676862717E0,6.889685154E0,-3.956147003E1,4.130640803E1
6.132314900E1,9.620620728E0,6.920331955E0,-3.945928192E1,4.120051295E1
6.133313700E1,9.611250877E0,6.779450893E0,-3.973937225E1,4.144339278E1
6.134312500E1,9.621290207E0,6.740817547E0,-3.968791962E1,4.139008106E1
6.135311300E1,9.589958191E0,6.815676212E0,-3.973802948E1,4.144311435E1
6.136310100E1,9.693213463E0,6.916734219E0,-3.965142059E1,4.140090282E1
6.137308900E1,9.500407219E0,6.875131130E0,-3.978869629E1,4.148090546E1
6.138307700E1,9.577372551E0,6.782563686E0,-3.976158142E1,4.145735872E1
6.139306500E1,9.471014977E0,6.860717297E0,-3.996548462E1,4.164144002E1
6.140305300E1,9.500902176E0,6.971216202E0,-3.989965820E1,4.160345806E1
6.141304100E1,9.527015686E0,6.989675045E0,-3.969531250E1,4.141663216E1
6.142302900E1,9.508337021E0,7.011281013E0,-3.980088806E1,4.151719192E1
6.143301700E1,9.377465248E0,7.032461643E0,-3.979911804E1,4.148930185E1
6.144300600E1,9.548964500E0,7.007499218E0,-3.980532837E1,4.153013285E1
6.145299400E1,9.486791611E0,6.921821117E0,-3.976788330E1,4.146559254E1
6.146298200E1,9.536416054E0,7.018603802E0,-3.977478027E1,4.149984550E1
6.147297000E1,9.404101372E0,6.995935917E0,-4.003817749E1,4.171853184E1
6.148295800E1,9.494946480E0,6.855883598E0,-4.007589722E1,4.175206206E1
6.149294600E1,9.525856018E0,6.901823044E0,-4.004196167E1,4.173410822E1
6.150293400E1,9.544858932E0,6.843856335E0,-3.992636108E1,4.161798903E1
6.151292200E1,9.540585518E0,6.808484554E0,-3.987158203E1,4.155864877E1
6.152291000E1,9.590227127E0,6.842321873E0,-3.982392883E1,4.152993056E1
6.153289800E1,9.538564682E0,6.795712948E0,-3.990591431E1,4.158903614E1
6.154288600E1,9.713264465E0,6.687107563E0,-3.987808228E1,4.158516995E1
6.155287400E1,9.482913971E0,6.760390282E0,-3.988702393E1,4.155241523E1
6.156286200E1,9.729168892E0,6.732376575E0,-3.987654114E1,4.159471306E1
6.157285000E1,9.758495331E0,6.842972755E0,-3.986282349E1,4.160648031E1
6.158283800E1,9.682177544E0,6.879831314E0,-3.992611694E1,4.165538927E1
6.159282600E1,9.648448944E0,6.735052586E0,-3.980552673E1,4.150823363E1
6.160281400E1,9.632234573E0,6.767759323E0,-3.991458130E1,4.161437623E1
6.161280200E1,9.576653481E0,6.677775860E0,-3.995701599E1,4.162773245E1
6.162279100E1,9.810133934E0,6.838316441E0,-4.011207581E1,4.185665927E1
6.163277900E1,9.776233673E0,6.766224384E0,-4.005459595E1,4.178190031E1
6.164276700E1,9.681047440E0,6.912185669E0,-3.984332275E1,4.158114186E1
6.165275500E1,9.465622902E0,6.781637192E0,-3.986358643E1,4.152943706E1
6.166274300E1,9.572733879E0,6.821134090E0,-3.987396240E1,4.157039790E1
6.167273100E1,9.549152374E0,6.822321415E0,-3.980030823E1,4.149451669E1
6.168271900E1,9.609573364E0,6.847798824E0,-3.980746460E1,4.151951935E1
6.169270700E1,9.728430748E0,6.785406113E0,-3.974435425E1,4.147647280E1
6.170269500E1,9.598409653E0,7.084539890E0,-3.943699646E1,4.120190363E1
6.171268300E1,9.548480034E0,6.969924450E0,-3.962875366E1,4.135446088E1
6.172267100E1,9.630111694E0,6.884000778E0,-3.960783386E1,4.133895283E1
6.173265900E1,9.620073318E0,6.800665379E0,-3.978762817E1,4.149518305E1
6.174264700E1,9.588692665E0,6.814552784E0,-3.966409302E1,4.137174678E1
6.175263500E1,9.596058846E0,6.707402229E0,-3.968783569E1,4.137871303E1
6.176262300E1,9.748774529E0,6.905247211E0,-3.946844482E1,4.123686677E1
6.177261100E1,9.647590637E0,6.774422646E0,-3.955691528E1,4.127612329E1
6.178259900E1,9.669818878E0,6.806221485E0,-3.972772217E1,4.145023470E1
6.179258700E1,9.554904938E0,6.799585819E0,-3.986949158E1,4.155847608E1
6.180257500E1,9.657972336E0,6.921779156E0,-3.968588257E1,4.142652208E1
6.181256400E1,9.472806931E0,6.862766266E0,-3.968290710E1,4.137106172E1
6.182255200E1,9.785989761E0,6.785015583E0,-3.955386353E1,4.130750721E1
6.183254000E1,9.639841080E0,6.816855907E0,-3.972819519E1,4.144545275E1
6.184252800E1,9.649092674E0,6.875367165E0,-3.970021057E1,4.143045236E1
6.185251600E1,9.596589088E0,6.783308029E0,-3.981883240E1,4.151683036E1
6.186250400E1,9.609230042E0,6.745928764E0,-3.974824524E1,4.144596309E1
6.187249200E1,9.772638321E0,6.778299332E0,-3.971708679E1,4.145958013E1
6.188248000E1,9.575544357E0,6.849089622E0,-3.974137878E1,4.144850137E1
6.189246800E1,9.575544357E0,6.849089622E0,-3.974137878E1,4.144850137E1
6.190245600E1,9.557426453E0,6.847252369E0,-3.983158875E1,4.153052766E1
6.191244400E1,9.564790726E0,6.898274899E0,-3.987332153E1,4.158068287E1
6.192243200E1,9.511455536E0,6.879720688E0,-3.982221985E1,4.151635264E1
6.193242000E1,9.462261200E0,7.015998840E0,-3.937199402E1,4.109638110E1
6.194240800E1,9.535708427E0,6.894035816E0,-3.970353699E1,4.141048556E1
6.195239600E1,9.474469185E0,6.962076187E0,-3.974632263E1,4.144883875E1
6.196238400E1,9.507602692E0,6.969684601E0,-3.973042297E1,4.144246038E1
6.197237200E1,9.459821701E0,7.003768444E0,-3.969779968E1,4.140599351E1
6.198236000E1,9.517471313E0,6.910836697E0,-3.974485779E1,4.144871101E1
6.199234800E1,9.355588913E0,7.055604935E0,-3.979124451E1,4.148073944E1
6.200233700E1,9.440037727E0,7.046277046E0,-3.972123718E1,4.143115996E1
6.201232500E1,9.677633286E0,6.964721680E0,-3.968025208E1,4.143291371E1
6.202231300E1,9.627514839E0,6.821881771E0,-3.969635010E1,4.141288838E1
6.203230100E1,9.730587006E0,6.873686790E0,-3.961103821E1,4.136382769E1
6.204228900E1,9.754464149E0,6.815238953E0,-3.985290527E1,4.159147883E1
6.205227700E1,9.790657043E0,6.833852291E0,-3.982266235E1,4.157406571E1
6.206226500E1,9.806972504E0,6.834215641E0,-3.979576111E1,4.155220590E1
6.207225300E1,9.695305824E0,6.780688763E0,-3.979800415E1,4.151936692E1
6.208224100E1,9.826577187E0,6.752355099E0,-3.968453979E1,4.143692336E1
6.209222900E1,9.720315933E0,6.836138248E0,-3.953208923E1,4.127957615E1
6.210221700E1,9.739467621E0,6.762383938E0,-3.972177124E1,4.145366300E1
6.211220500E1,9.694999695E0,6.817990303E0,-3.958993530E1,4.132603281E1
6.212219300E1,9.607810020E0,6.693862438E0,-3.981958008E1,4.150562330E1
6.213218100E1,9.634102821E0,6.695550442E0,-3.967301941E1,4.137142494E1
6.214216900E1,9.693579674E0,6.748176575E0,-3.945918274E1,4.118896061E1
6.215215700E1,9.667050362E0,6.719425201E0,-3.962367249E1,4.133567417E1
6.216214458E1,9.693569183E0,6.703186512E0,-3.966215515E1,4.137613496E1
6.217213258E1,9.707076073E0,6.834621429E0,-3.968121338E1,4.141905445E1
6.218212158E1,9.722534180E0,6.787419796E0,-3.971980286E1,4.145189353E1
6.219210958E1,9.763014793E0,6.824698448E0,-3.975262451E1,4.149896532E1
6.220209758E1,9.626908302E0,6.732097626E0,-3.971279907E1,4.141382513E1
6.221208558E1,9.690966606E0,6.715861320E0,-3.940061951E1,4.112695521E1
6.222207358E1,9.624883652E0,6.619109631E0,-3.945117188E1,4.114420931E1
6.223206158E1,9.695128441E0,6.711780071E0,-3.948750305E1,4.121051328E1
6.224204958E1,9.780954361E0,6.664679050E0,-3.952679443E1,4.126078639E1
6.225203758E1,9.623117447E0,6.736080170E0,-3.951788330E1,4.122671787E1
6.226202558E1,9.735407829E0,6.621807575E0,-3.955921936E1,4.127418488E1
6.227201358E1,9.562232971E0,6.678631783E0,-3.971611023E1,4.139335495E1
6.228200158E1,9.747268677E0,6.588646412E0,-3.971925354E1,4.142509638E1
6.229198958E1,9.762642860E0,6.630507469E0,-3.953384399E1,4.125769802E1
6.230197758E1,9.731802940E0,6.740119934E0,-3.977917480E1,4.150325232E1
6.231196558E1,9.767530441E0,6.710033894E0,-3.960458374E1,4.133947580E1
6.232195358E1,9.724493980E0,6.658494949E0,-3.960568237E1,4.132204514E1
6.233194158E1,9.654685974E0,6.779621601E0,-3.963146973E1,4.135008613E1
6.234192958E1,9.661932945E0,6.718951702E0,-3.967988586E1,4.138829064E1
6.235191758E1,9.485792160E0,6.776011467E0,-3.975776672E1,4.143156525E1
6.236190658E1,9.582043648E0,6.940097332E0,-3.985189819E1,4.157107529E1
6.237189458E1,9.578010559E0,6.842302799E0,-4.000207520E1,4.169797853E1
6.238188258E1,9.686645508E0,6.890215397E0,-4.002937317E1,4.175711778E1
6.239187058E1,9.707564354E0,6.779846191E0,-3.979554749E1,4.151973892E1
6.240185858E1,9.889222145E0,6.656161308E0,-3.972685242E1,4.147678870E1
6.241184658E1,9.795206070E0,6.661392212E0,-3.961645508E1,4.134953109E1
6.242183458E1,9.842960358E0,6.604403973E0,-3.967770386E1,4.141041178E1
6.243182258E1,9.585595131E0,6.705018520E0,-3.973977661E1,4.142572573E1
6.244181058E1,9.609280586E0,6.830937386E0,-3.970910645E1,4.142237455E1
6.245179858E1,9.550329208E0,6.817926407E0,-3.953671265E1,4.124129672E1
6.246178658E1,9.667162895E0,6.616403580E0,-3.967996216E1,4.137306167E1
6.247177458E1,9.626667023E0,6.784201622E0,-3.962498474E1,4.133808807E1
6.248176258E1,9.687099457E0,6.775948524E0,-3.970529175E1,4.142781152E1
6.249175058E1,9.618062973E0,6.821444511E0,-3.967552185E1,4.139065444E1
6.250173858E1,9.704059601E0,6.775774002E0,-3.957756042E1,4.130935941E1
6.251172658E1,9.517833710E0,6.791714191E0,-3.975759888E1,4.144132248E1
6.252171458E1,9.685870171E0,6.860131264E0,-3.965539551E1,4.139357287E1
6.253170258E1,9.629785538E0,6.812120914E0,-3.975096130E1,4.146416146E1
6.254169058E1,9.665084839E0,6.837022781E0,-3.979313660E1,4.151689374E1
6.255167958E1,9.526247978E0,6.938042164E0,-3.974697876E1,4.145730515E1
6.256166758E1,9.619658470E0,6.887947083E0,-3.971525574E1,4.144011562E1
6.257165558E1,9.492000580E0,7.000947952E0,-3.990823364E1,4.161464237E1
6.258164358E1,9.644635201E0,6.912793159E0,-3.985923767E1,4.158803344E1
6.259163158E1,9.663022041E0,6.800952435E0,-3.999209595E1,4.170125522E1
6.260161958E1,9.710704803E0,6.761576176E0,-3.995442200E1,4.166980366E1
6.261160758E1,9.488042831E0,6.794044018E0,-3.992219543E1,4.159283207E1
6.262159558E1,9.546046257E0,6.817584515E0,-3.990339661E1,4.159191650E1
6.263158358E1,9.515157700E0,6.867238998E0,-3.989396667E1,4.158396054E1
6.264157158E1,9.602416039E0,6.854801655E0,-3.981646729E1,4.152765063E1
6.265155958E1,9.701031685E0,6.796616554E0,-3.982594299E1,4.155008722E1
6.266154758E1,9.616762161E0,6.905033588E0,-3.982870483E1,4.155102083E1
6.267153558E1,9.794123650E0,6.788818836E0,-3.995620728E1,4.169546041E1
6.268152358E1,9.819103241E0,6.807528496E0,-3.973728943E1,4.149469127E1
6.269151158E1,9.732836723E0,6.736092091E0,-3.977032471E1,4.149435835E1
6.270149958E1,9.748597145E0,6.685512543E0,-3.974127197E1,4.146202989E1
6.271148758E1,9.621359825E0,6.674959660E0,-3.987825012E1,4.156200770E1
6.272147558E1,9.737457275E0,6.639535427E0,-3.980680847E1,4.151485885E1
6.273146358E1,9.590200424E0,6.659024715E0,-3.983659363E1,4.151227224E1
6.274145258E1,9.590200424E0,6.659024715E0,-3.983659363E1,4.151227224E1
6.275144058E1,9.670472145E0,6.742042542E0,-3.961964417E1,4.133629607E1
6.276142858E1,9.791224480E0,6.640529156E0,-3.979806519E1,4.151928102E1
6.277141658E1,9.619410515E0,6.749397278E0,-3.976817322E1,4.146799999E1
6.278140458E1,9.457060814E0,6.772981167E0,-3.983761597E1,4.150114359E1
6.279139258E1,9.623661041E0,6.802791595E0,-3.944287109E1,4.116591922E1
6.280138058E1,9.604336739E0,6.660133362E0,-3.945593262E1,4.115059270E1
6.281136858E1,9.764345169E0,6.722578526E0,-3.971878052E1,4.145017520E1
6.282135658E1,9.557813644E0,6.757871151E0,-3.969329834E1,4.138331255E1
6.283134458E1,9.799407959E0,6.684855938E0,-3.951637268E1,4.125844647E1
6.284133258E1,9.787422180E0,6.526817322E0,-3.986071777E1,4.156043550E1
6.285132058E1,9.824804306E0,6.694940090E0,-3.958363342E1,4.133053396E1
6.286130858E1,9.718085289E0,6.796037674E0,-3.974133301E1,4.147289306E1
6.287129658E1,9.858678818E0,6.723030090E0,-3.963278198E1,4.139021731E1
6.288128458E1,9.849363327E0,6.737488270E0,-3.972799683E1,4.148153129E1
6.289127258E1,9.691901207E0,6.525903225E0,-3.954689026E1,4.123683900E1
6.290126058E1,9.701076508E0,6.550981522E0,-3.965350342E1,4.134521227E1
6.291124858E1,9.739339828E0,6.703083515E0,-3.955836487E1,4.128741091E1
6.292123758E1,9.724905014E0,6.443312645E0,-3.960122681E1,4.128374038E1
6.293122558E1,9.712511063E0,6.522508621E0,-3.960696411E1,4.129876022E1
6.294121358E1,9.721209526E0,6.487565041E0,-3.970933533E1,4.139349861E1
6.295120158E1,9.701405525E0,6.561171055E0,-3.965756226E1,4.135079780E1
6.296118958E1,9.700299263E0,6.634363651E0,-3.989797974E1,4.159278031E1
6.297117758E1,9.737535477E0,6.584153652E0,-3.972734070E1,4.142984764E1
6.298116558E1,9.828977585E0,6.564656734E0,-3.975382996E1,4.147373283E1
6.299115358E1,9.758210182E0,6.560510159E0,-3.957184601E1,4.128188411E1
6.300114158E1,9.656028748E0,6.718251228E0,-3.980802155E1,4.150966598E1
6.301112958E1,9.763812065E0,6.816448689E0,-3.989247894E1,4.163178924E1
6.302111758E1,9.782654762E0,6.652744770E0,-3.982787323E1,4.154778975E1
6.303110558E1,9.840774536E0,6.699801445E0,-3.991648102E1,4.165397508E1
6.304109358E1,9.751846313E0,6.687595844E0,-3.997158051E1,4.168392607E1
6.305108158E1,9.750507355E0,6.637205124E0,-3.995584869E1,4.166046964E1
6.306106958E1,9.752408028E0,6.662652493E0,-3.973070526E1,4.144911750E1
6.307105758E1,9.653362274E0,6.632496834E0,-3.965756989E1,4.135094034E1
6.308104558E1,9.781500816E0,6.644436359E0,-3.973001862E1,4.145239043E1
6.309103358E1,9.715044022E0,6.705972672E0,-3.977599335E1,4.149074350E1
6.310102158E1,9.736605644E0,6.630548000E0,-3.986284637E1,4.156696016E1
6.311101058E1,9.664846420E0,6.652166843E0,-3.977402496E1,4.146846563E1
6.312099858E1,9.551548958E0,6.900239944E0,-3.955771637E1,4.127539610E1
6.313098658E1,9.497297287E0,6.852940083E0,-3.949285126E1,4.119279966E1
6.314097458E1,9.436336517E0,6.957894802E0,-3.958809662E1,4.128769963E1
6.315096258E1,9.408288956E0,6.853597641E0,-3.968045807E1,4.135246612E1
6.316095021E1,9.336764336E0,6.894681931E0,-3.960027313E1,4.126612944E1
6.317093821E1,9.232377052E0,6.911713123E0,-3.939102936E1,4.104463130E1
6.318092621E1,9.562207222E0,6.810063839E0,-3.958902740E1,4.129290335E1
6.319091421E1,9.513385773E0,6.910149574E0,-3.958731842E1,4.129661555E1
6.320090221E1,9.478324890E0,6.843218327E0,-3.967964935E1,4.136596249E1
6.321089021E1,9.586784363E0,6.775974751E0,-3.961464691E1,4.131755702E1
6.322087821E1,9.596192360E0,6.883276463E0,-3.957041168E1,4.129508304E1
6.323086621E1,9.315578461E0,6.838124275E0,-3.983860016E1,4.148076673E1
6.324085421E1,9.612642288E0,6.854702950E0,-3.994544220E1,4.165366967E1
6.325084221E1,9.507753372E0,6.845536232E0,-3.956522369E1,4.126336955E1
6.326083021E1,9.560261726E0,6.834630966E0,-3.973288727E1,4.143444359E1
6.327081821E1,9.598435402E0,6.942040920E0,-3.987026215E1,4.159278420E1
6.328080621E1,9.555768013E0,6.820289135E0,-3.985182953E1,4.154512442E1
6.329079421E1,9.579407692E0,6.842389584E0,-3.963480377E1,4.134611248E1
6.330078321E1,9.601843834E0,6.930385590E0,-3.974831390E1,4.147474060E1
6.331077121E1,9.554075241E0,6.856880665E0,-3.955809784E1,4.126912006E1
6.332075921E1,9.444036484E0,6.795036316E0,-3.943852997E1,4.111885200E1
6.333074721E1,9.470944405E0,6.735266685E0,-3.939865875E1,4.107696333E1
6.334073521E1,9.452000618E0,6.937186718E0,-3.928713226E1,4.099931264E1
6.335072321E1,9.444032669E0,6.902174473E0,-3.960495758E1,4.129627623E1
6.336071121E1,9.440826416E0,6.842662334E0,-3.940212250E1,4.109109987E1
6.337069921E1,9.540264130E0,6.745044231E0,-3.960309601E1,4.129064634E1
6.338068721E1,9.618298531E0,6.808213234E0,-3.971741486E1,4.142869147E1
6.339067521E1,9.759251595E0,6.664929867E0,-3.972467804E1,4.144531731E1
6.340066321E1,9.747543335E0,6.707330704E0,-3.972873688E1,4.145329203E1
6.341065121E1,9.531883240E0,6.769521236E0,-3.951753998E1,4.121066830E1
6.342063921E1,9.670310020E0,6.772692204E0,-3.944792938E1,4.117673358E1
6.343062721E1,9.489881516E0,6.773136139E0,-3.975388336E1,4.142830514E1
6.344061521E1,9.649285316E0,6.739466667E0,-3.966422272E1,4.137365928E1
6.345060321E1,9.413162231E0,6.920717239E0,-3.947435760E1,4.116708465E1
6.346059121E1,9.442686081E0,7.035844803E0,-3.961627960E1,4.132937263E1
6.347058021E1,9.511006355E0,6.960608482E0,-3.964221954E1,4.135716241E1
6.348056821E1,9.618684769E0,6.850273609E0,-3.949686432E1,4.122435732E1
6.349055621E1,9.409408569E0,6.909703255E0,-3.984844208E1,4.152323813E1
6.350054421E1,9.463274956E0,6.824695110E0,-3.994460297E1,4.161371580E1
6.351053221E1,9.411101341E0,7.008308411E0,-3.981856537E1,4.151148472E1
6.352052021E1,9.459150314E0,6.928384781E0,-3.970658112E1,4.140157756E1
6.353050821E1,9.309030533E0,6.902876377E0,-3.989096832E1,4.154030700E1
6.354049621E1,9.381326675E0,6.998466492E0,-3.970769501E1,4.139672531E1
6.355048421E1,9.315328598E0,6.939272404E0,-3.953778839E1,4.120880439E1
6.356047221E1,9.486057281E0,6.803146362E0,-3.966364288E1,4.134576943E1
6.357046021E1,9.347133636E0,6.771859169E0,-3.965683746E1,4.130244232E1
6.358044821E1,9.387783051E0,6.889776230E0,-3.960909271E1,4.128534501E1
6.359043621E1,9.387783051E0,6.889776230E0,-3.960909271E1,4.128534501E1
6.360042421E1,9.408063889E0,6.893907070E0,-3.967771149E1,4.135647966E1
6.361041221E1,9.481165886E0,6.892626762E0,-3.970151520E1,4.139578625E1
6.362040021E1,9.461538315E0,6.874011040E0,-3.964965057E1,4.133845093E1
6.363038821E1,9.525792122E0,6.870175362E0,-3.959880829E1,4.130382117E1
6.364037621E1,9.472066879E0,6.863221645E0,-3.980805206E1,4.149102158E1
6.365036521E1,9.514827728E0,6.951681614E0,-3.976361847E1,4.147292102E1
6.366035321E1,9.431427956E0,6.913218021E0,-3.983481598E1,4.151574377E1
6.367034121E1,9.569085121E0,6.903919220E0,-3.985697174E1,4.156693021E1
6.368032921E1,9.545453072E0,6.923836231E0,-3.979662323E1,4.150694403E1
6.369031721E1,9.601657867E0,6.771451950E0,-3.992047882E1,4.161356779E1
6.370030521E1,9.534550667E0,6.823487759E0,-4.017313385E1,4.184911379E1
6.371029321E1,9.526389122E0,6.982738018E0,-3.987271881E1,4.158538716E1
6.372028121E1,9.447512627E0,6.958341599E0,-4.000005341E1,4.168546851E1
6.373026921E1,9.529070854E0,6.929631710E0,-3.970677948E1,4.141800724E1
6.374025721E1,9.428703308E0,6.941600800E0,-3.980228424E1,4.148865024E1
6.375024521E1,9.349203110E0,6.926187992E0,-3.980425262E1,4.146996752E1
6.376023321E1,9.308740616E0,7.041037083E0,-3.982601166E1,4.150108504E1
6.377022121E1,9.346520424E0,6.992290497E0,-3.983773041E1,4.151258044E1
6.378020921E1,9.458137512E0,6.829260826E0,-3.993788910E1,4.160685225E1
6.379019721E1,9.380569458E0,6.936416149E0,-3.996607208E1,4.163407102E1
6.380018521E1,9.315746307E0,6.880918503E0,-3.992217255E1,4.156813719E1
6.381017321E1,9.414938927E0,6.922829628E0,-3.979569244E1,4.147606276E1
6.382016121E1,9.427221298E0,6.850203037E0,-4.006847382E1,4.172865175E1
6.383015021E1,9.464458466E0,6.951071262E0,-3.989603424E1,4.158830261E1
6.384013821E1,9.311611176E0,6.925220966E0,-4.005902863E1,4.170600152E1
6.385012621E1,9.444773674E0,6.821235657E0,-3.998149872E1,4.164436631E1
6.386011421E1,9.366429329E0,6.810743332E0,-4.019638824E1,4.183139791E1
6.387010221E1,9.438282013E0,6.956531048E0,-4.015573883E1,4.183249757E1
6.388009021E1,9.444530487E0,6.966902256E0,-3.996736908E1,4.165486135E1
6.389007821E1,9.457540512E0,6.910951138E0,-3.990119171E1,4.158499030E1
6.390006621E1,9.456801414E0,6.832074642E0,-4.003404999E1,4.169932248E1
6.391005421E1,9.440849304E0,6.889454365E0,-3.998523712E1,4.165829335E1
6.392004221E1,9.424269676E0,7.016440392E0,-3.996204376E1,4.165347808E1
6.393003021E1,9.502664566E0,6.766681194E0,-3.997046661E1,4.163804522E1
6.394001821E1,9.553041458E0,6.805936337E0,-4.014331818E1,4.182185272E1
6.395000621E1,9.499526024E0,6.791303158E0,-3.993410492E1,4.160643615E1
6.395999421E1,9.602274895E0,6.715016365E0,-3.987137604E1,4.155745126E1
6.396998221E1,9.564155579E0,6.687660694E0,-3.984943390E1,4.152318942E1
6.397997021E1,9.671952248E0,6.644299984E0,-3.992258453E1,4.161137030E1
6.398995821E1,9.588189125E0,6.777556419E0,-3.989508820E1,4.158709781E1
6.399994721E1,9.728962898E0,6.663160801E0,-3.992507172E1,4.163005864E1
6.400993521E1,9.678883553E0,6.804494381E0,-3.987093353E1,4.158934084E1
6.401992321E1,9.482268333E0,6.875578880E0,-3.965851593E1,4.135196348E1
6.402991121E1,9.476195335E0,6.942148685E0,-3.961562347E1,4.132056788E1
6.403989921E1,9.546021461E0,6.859991074E0,-3.970153046E1,4.140528377E1
6.404988721E1,9.455425262E0,6.898097992E0,-3.970005035E1,4.138940469E1
6.405987521E1,9.675184250E0,6.775583267E0,-3.970088959E1,4.142074786E1
6.406986321E1,9.424768448E0,6.943467617E0,-3.959642792E1,4.129061766E1
6.407985121E1,9.452658653E0,7.015504837E0,-3.966352081E1,4.137348120E1
6.408983921E1,9.512327194E0,6.943635941E0,-3.969567108E1,4.140585407E1
