"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.550551398E2,4.133899513E1,1.982282568E1,1.170783798E2,1.579100732E2,7.897508207E-1,3.526442168E2,1.854982857E-1,8.436219137E0,7.123946133E0,-1.000000000E0
4.560551453E2,4.133899559E1,1.982282845E1,1.174663921E2,1.582981027E2,8.406517131E-1,3.216799955E2,1.855490139E-1,8.010952168E0,7.422975510E0,-1.000000000E0
4.570551510E2,4.133899564E1,1.982282784E1,1.173558182E2,1.581875257E2,1.046707951E0,3.228038266E2,1.857190490E-1,8.007567157E0,7.067373812E0,-1.000000000E0
4.580551559E2,4.133899651E1,1.982282616E1,1.172795321E2,1.581112339E2,1.422420212E0,3.226818153E2,1.868319021E-1,8.168298846E0,6.152447944E0,-1.000000000E0
4.590551612E2,4.133899605E1,1.982283948E1,1.172421878E2,1.580739610E2,1.306180797E0,3.937607934E1,1.877789274E-1,8.294305108E0,6.210362012E0,-1.000000000E0
4.600551671E2,4.133898771E1,1.982283721E1,1.176822434E2,1.585139695E2,2.323964192E-1,NaN,1.880783437E-1,8.401485352E0,6.124803761E0,-1.000000000E0
4.610551720E2,4.133899030E1,1.982283816E1,1.180201782E2,1.588519203E2,7.867303165E-1,3.372103347E2,1.888718841E-1,8.401490887E0,7.077427753E0,-1.000000000E0
4.620551775E2,4.133898385E1,1.982284224E1,1.183183420E2,1.591500799E2,1.386394446E-1,NaN,1.904699456E-1,8.402951978E0,7.331897364E0,-1.000000000E0
4.630551831E2,4.133899315E1,1.982285683E1,1.183703244E2,1.592021811E2,1.125696623E0,5.084487262E1,1.908534448E-1,8.070968247E0,7.281056364E0,-1.000000000E0
4.640551889E2,4.133899145E1,1.982285284E1,1.184046808E2,1.592365084E2,8.746982467E-1,NaN,1.910943259E-1,8.155900251E0,6.356497304E0,-1.000000000E0
4.650551940E2,4.133899011E1,1.982285057E1,1.183456145E2,1.591774242E2,3.155393191E-1,NaN,1.914042934E-1,8.155906075E0,7.195180000E0,-1.000000000E0
4.660551991E2,4.133898782E1,1.982284845E1,1.182865182E2,1.591183067E2,3.767306858E-1,NaN,1.915484485E-1,8.155911911E0,7.265148477E0,-1.000000000E0
4.670552059E2,4.133898768E1,1.982284674E1,1.182169211E2,1.590486996E2,2.512936946E-1,NaN,1.916032820E-1,8.155917641E0,7.315239402E0,-1.000000000E0
4.680552107E2,4.133898802E1,1.982284626E1,1.182609797E2,1.590927570E2,2.760049165E-1,NaN,1.921055386E-1,8.155923357E0,7.226188583E0,-1.000000000E0
4.690552169E2,4.133898520E1,1.982284156E1,1.182891488E2,1.591208885E2,7.012188560E-1,2.419399198E2,1.924530339E-1,8.155929141E0,6.856977925E0,-1.000000000E0
4.700552224E2,4.133898638E1,1.982284542E1,1.182016711E2,1.590334369E2,4.457168475E-2,NaN,1.928980748E-1,8.252882438E0,7.012945825E0,-1.000000000E0
4.710552288E2,4.133898915E1,1.982284926E1,1.177940909E2,1.586258893E2,1.022035098E0,4.685581488E1,1.934946273E-1,8.252888141E0,6.670035824E0,-1.000000000E0
4.720552344E2,4.133899344E1,1.982284498E1,1.178211352E2,1.586529278E2,1.201165533E0,1.677400501E1,1.943011737E-1,8.283898974E0,5.588663732E0,-1.000000000E0
4.730552402E2,4.133898867E1,1.982285226E1,1.178181067E2,1.586499197E2,1.564302947E0,5.688441198E1,1.971337203E-1,8.517095473E0,5.298587974E0,-1.000000000E0
4.740552460E2,4.133901199E1,1.982283859E1,1.179806194E2,1.588124537E2,3.387631325E0,3.599828448E2,2.001469049E-1,8.650108818E0,4.291439292E0,-1.000000000E0
4.750552511E2,4.133898491E1,1.982283975E1,1.184745312E2,1.593062597E2,5.356702425E-1,NaN,2.006061398E-1,8.608202508E0,4.305845152E0,-1.000000000E0
4.760552562E2,4.133898122E1,1.982284223E1,1.184037034E2,1.592354304E2,3.847104403E-1,NaN,2.016145916E-1,8.608207785E0,5.040998752E0,-1.000000000E0
4.770552622E2,4.133897237E1,1.982284483E1,1.187761941E2,1.596078986E2,4.116793427E-1,NaN,2.018720145E-1,8.608213036E0,5.413493090E0,-1.000000000E0
4.780552678E2,4.133897363E1,1.982284225E1,1.187054587E2,1.595371543E2,1.078188326E0,3.335105604E2,2.021581952E-1,8.608218325E0,6.007595301E0,-1.000000000E0
4.790552742E2,4.133897149E1,1.982284414E1,1.188508117E2,1.596825089E2,3.819596947E-1,NaN,2.024042260E-1,8.767538450E0,6.425837859E0,-1.000000000E0
4.800552803E2,4.133897051E1,1.982284150E1,1.189381611E2,1.597698397E2,1.394853082E-1,NaN,2.035239859E-1,8.767543624E0,6.534978447E0,-1.000000000E0
4.810552852E2,4.133897989E1,1.982283662E1,1.185939524E2,1.594256430E2,1.507431385E0,3.492537767E2,2.045871736E-1,8.767548739E0,6.926598827E0,-1.000000000E0
4.820552920E2,4.133897165E1,1.982283016E1,1.184050134E2,1.592366342E2,9.820107584E-1,2.753386008E2,2.057591456E-1,8.833601847E0,6.659285915E0,-1.000000000E0
4.830552968E2,4.133898194E1,1.982283316E1,1.180491805E2,1.588808605E2,1.375782281E0,3.381005025E2,2.068666250E-1,8.937670229E0,6.012069936E0,-1.000000000E0
4.840553027E2,4.133897411E1,1.982284136E1,1.181299233E2,1.589616160E2,9.748262929E-1,4.676801091E1,2.085224424E-1,9.140124521E0,6.356406139E0,-1.000000000E0
4.850553086E2,4.133896607E1,1.982285804E1,1.183605322E2,1.591922833E2,2.770247982E0,9.049774417E1,2.099420537E-1,9.133095385E0,6.900417048E0,-1.000000000E0
4.860553142E2,4.133896090E1,1.982284249E1,1.185735039E2,1.594051482E2,1.385216066E0,9.834874617E1,2.111781668E-1,9.213068339E0,6.383730125E0,-1.000000000E0
4.870553204E2,4.133895909E1,1.982282788E1,1.186513445E2,1.594829009E2,9.466684167E-1,NaN,2.122416258E-1,9.306148386E0,6.356256636E0,-1.000000000E0
4.880553261E2,4.133896430E1,1.982281720E1,1.188383494E2,1.596698686E2,6.268571101E-1,NaN,2.123129604E-1,9.306153061E0,7.256448755E0,-1.000000000E0
4.890553311E2,4.133896440E1,1.982281636E1,1.186624191E2,1.594939341E2,9.379547878E-2,NaN,2.125791863E-1,9.306157758E0,7.936938075E0,-1.000000000E0
4.900553367E2,4.133896527E1,1.982281338E1,1.186025818E2,1.594340840E2,6.549485829E-2,NaN,2.132728119E-1,9.306162393E0,8.623976243E0,-1.000000000E0
4.910553434E2,4.133896617E1,1.982280516E1,1.188103652E2,1.596418258E2,7.066063216E-1,2.750648508E2,2.135726844E-1,9.306167064E0,8.175502116E0,-1.000000000E0
4.920553488E2,4.133896801E1,1.982280778E1,1.188536890E2,1.596851717E2,4.554205010E-1,NaN,2.136835672E-1,9.380501915E0,7.867450005E0,-1.000000000E0
4.930553554E2,4.133896765E1,1.982280654E1,1.188164803E2,1.596479547E2,1.192941132E-1,NaN,2.145073011E-1,9.380506580E0,8.407367749E0,-1.000000000E0
4.940553615E2,4.133896134E1,1.982281170E1,1.187933965E2,1.596248731E2,1.779369985E-1,NaN,2.150421888E-1,9.380511166E0,8.889452950E0,-1.000000000E0
4.950553662E2,4.133896545E1,1.982280838E1,1.188889626E2,1.597204379E2,1.205637222E-1,NaN,2.151609934E-1,8.782611398E0,8.533194318E0,-1.000000000E0
4.960553726E2,4.133896459E1,1.982280922E1,1.187829611E2,1.596144375E2,9.475395892E-2,NaN,2.152362566E-1,8.782616511E0,8.873396336E0,-1.000000000E0
4.970553787E2,4.133896404E1,1.982280975E1,1.189474278E2,1.597789049E2,7.084502179E-2,NaN,2.163925867E-1,8.782621755E0,9.080805297E0,-1.000000000E0
4.980553867E2,4.133896174E1,1.982279625E1,1.189628621E2,1.597942554E2,1.717086377E0,2.540853631E2,2.175628075E-1,8.782626895E0,7.617081271E0,-1.000000000E0
4.990553892E2,4.133896550E1,1.982280934E1,1.189051106E2,1.597365915E2,3.266931692E-1,NaN,2.176464269E-1,8.922006269E0,8.060957699E0,-1.000000000E0
5.000553948E2,4.133896475E1,1.982280938E1,1.186955334E2,1.595270114E2,4.893470092E-1,NaN,2.178075965E-1,8.922011203E0,7.606411589E0,-1.000000000E0
5.010554016E2,4.133896430E1,1.982281121E1,1.186070408E2,1.594385270E2,9.578384120E-2,NaN,2.180736465E-1,8.922016220E0,8.389407165E0,-1.000000000E0
5.020554068E2,4.133896670E1,1.982281111E1,1.187811282E2,1.596126238E2,3.920450518E-2,NaN,2.188504772E-1,8.922021187E0,8.542923721E0,-1.000000000E0
5.030554135E2,4.133896964E1,1.982281955E1,1.188317428E2,1.596632970E2,1.087904993E0,5.767756868E1,2.194483952E-1,8.922026128E0,7.940923303E0,-1.000000000E0
5.040554185E2,4.133896695E1,1.982281335E1,1.187813939E2,1.596129028E2,3.054996001E-1,NaN,2.198143366E-1,9.007631560E0,6.931326232E0,-1.000000000E0
5.050554247E2,4.133896686E1,1.982281773E1,1.188787533E2,1.597102860E2,4.421264842E-1,NaN,2.203789648E-1,9.007636418E0,4.969799777E0,-1.000000000E0
5.060554308E2,4.133896577E1,1.982282434E1,1.188842204E2,1.597157849E2,8.309798569E-1,NaN,2.210399654E-1,9.007641388E0,4.314835972E0,-1.000000000E0
5.070554366E2,4.133897157E1,1.982282262E1,1.190481472E2,1.598797263E2,9.146576633E-1,NaN,2.213799448E-1,9.007646334E0,3.702172417E0,-1.000000000E0
5.080554420E2,4.133897352E1,1.982281948E1,1.190141503E2,1.598457202E2,7.773676044E-1,NaN,2.219750252E-1,9.007651244E0,3.882696301E0,-1.000000000E0
5.090554484E2,4.133897110E1,1.982281313E1,1.188075761E2,1.596391010E2,2.647232894E-1,NaN,2.227397281E-1,9.007656171E0,4.316300073E0,-1.000000000E0
5.100554539E2,4.133896424E1,1.982281377E1,1.191310921E2,1.599625921E2,5.037721578E-1,NaN,2.231467984E-1,9.007661095E0,5.022049320E0,-1.000000000E0
5.110554609E2,4.133896651E1,1.982280994E1,1.194016944E2,1.602331828E2,3.527159276E-1,NaN,2.233929231E-1,9.007665985E0,4.967557226E0,-1.000000000E0
5.120554663E2,4.133896820E1,1.982280804E1,1.193712664E2,1.602027513E2,2.514734785E-1,NaN,2.240438758E-1,9.007670884E0,5.653119795E0,-1.000000000E0
5.130554714E2,4.133896428E1,1.982281383E1,1.192565475E2,1.600880480E2,1.248680643E-1,NaN,2.241886191E-1,9.007675750E0,6.679643568E0,-1.000000000E0
5.140547870E2,4.133896358E1,1.982281236E1,1.192864495E2,1.601179391E2,2.642408999E-1,NaN,2.244911389E-1,9.007680660E0,7.317036974E0,-1.000000000E0
5.150547878E2,4.133896410E1,1.982280881E1,1.190995281E2,1.599310002E2,7.880086297E-2,NaN,2.247358964E-1,9.007685617E0,8.037569965E0,-1.000000000E0
5.160547961E2,4.133896624E1,1.982280809E1,1.190174079E2,1.598488850E2,4.955716585E-2,NaN,2.249676713E-1,9.007690566E0,8.503596495E0,-1.000000000E0
5.170547884E2,4.133896788E1,1.982280980E1,1.190389844E2,1.598704776E2,5.980462860E-2,NaN,2.250005081E-1,9.007695466E0,8.851023566E0,-1.000000000E0
5.180547786E2,4.133896810E1,1.982281006E1,1.188052904E2,1.596367860E2,1.311122449E-1,NaN,2.250709633E-1,9.007700323E0,9.084040262E0,-1.000000000E0
5.190547835E2,4.133896762E1,1.982281060E1,1.187573642E2,1.595888607E2,5.875511460E-2,NaN,2.252537830E-1,9.007705256E0,9.220763619E0,-1.000000000E0
5.200547798E2,4.133896606E1,1.982280988E1,1.185833119E2,1.594147981E2,1.459426665E-1,NaN,2.255277634E-1,9.007710192E0,9.333256216E0,-1.000000000E0
5.210547720E2,4.133896819E1,1.982280824E1,1.187809406E2,1.596124265E2,8.265892920E-2,NaN,2.256307009E-1,9.007715110E0,9.236669111E0,-1.000000000E0
5.220547763E2,4.133896886E1,1.982280909E1,1.186996749E2,1.595311683E2,5.228502746E-2,NaN,2.257418096E-1,9.007720035E0,9.324733943E0,-1.000000000E0
5.230547678E2,4.133896916E1,1.982281036E1,1.187855119E2,1.596170135E2,2.461179970E-1,NaN,2.258201084E-1,9.007724902E0,8.842724555E0,-1.000000000E0
5.240547619E2,4.133896857E1,1.982281089E1,1.186907396E2,1.595222418E2,1.145552187E-1,NaN,2.260586335E-1,9.007729800E0,8.247775387E0,-1.000000000E0
5.250547642E2,4.133896864E1,1.982281375E1,1.186137222E2,1.594452403E2,7.171503136E-2,NaN,2.262605505E-1,9.007734794E0,8.848132048E0,-1.000000000E0
5.260547540E2,4.133896990E1,1.982281201E1,1.186024994E2,1.594340131E2,6.370059759E-1,NaN,2.266782064E-1,9.007739645E0,8.936774037E0,-1.000000000E0
5.270547439E2,4.133897103E1,1.982281678E1,1.184917765E2,1.593233212E2,1.933792764E-1,NaN,2.268023384E-1,8.602321070E0,8.722223138E0,-1.000000000E0
5.280547465E2,4.133897211E1,1.982281715E1,1.184137671E2,1.592453183E2,8.438429200E-2,NaN,2.268811189E-1,8.602326387E0,9.105396629E0,-1.000000000E0
5.290547496E2,4.133897150E1,1.982281763E1,1.184166181E2,1.592481694E2,6.179413926E-2,NaN,2.269438746E-1,8.602331715E0,8.715512875E0,-1.000000000E0
5.300547538E2,4.133897094E1,1.982281767E1,1.184957002E2,1.593272494E2,5.346183891E-2,NaN,2.272187894E-1,8.602337067E0,8.758417552E0,-1.000000000E0
5.310547568E2,4.133896853E1,1.982281841E1,1.187511713E2,1.595827146E2,8.044418324E-2,NaN,2.272594884E-1,8.602342371E0,8.747581361E0,-1.000000000E0
5.320547603E2,4.133896820E1,1.982281821E1,1.188400885E2,1.596716293E2,7.924547180E-2,NaN,2.274447298E-1,8.602347767E0,8.862955030E0,-1.000000000E0
5.330547643E2,4.133896877E1,1.982281613E1,1.184887124E2,1.593202442E2,3.562847222E-1,NaN,2.275032881E-1,8.602353137E0,8.985448577E0,-1.000000000E0
5.340547683E2,4.133896825E1,1.982281621E1,1.183877364E2,1.592192664E2,8.115224642E-2,NaN,2.276968543E-1,8.602358516E0,8.939574594E0,-1.000000000E0
5.350547720E2,4.133896657E1,1.982281681E1,1.183829539E2,1.592144803E2,2.497650687E-1,NaN,2.283395715E-1,8.602363867E0,8.948427481E0,-1.000000000E0
5.360547756E2,4.133896378E1,1.982282355E1,1.179807070E2,1.588122589E2,1.121819004E0,1.214258832E2,2.292281461E-1,8.602369225E0,8.080724442E0,-1.000000000E0
5.370547802E2,4.133896822E1,1.982281470E1,1.180484113E2,1.588799329E2,2.972510999E-1,NaN,2.292980225E-1,8.742388483E0,8.141098468E0,-1.000000000E0
5.380547843E2,4.133896795E1,1.982281546E1,1.181477903E2,1.589793150E2,1.196998282E-1,NaN,2.301841659E-1,8.742393713E0,8.189242608E0,-1.000000000E0
5.390547884E2,4.133897478E1,1.982281000E1,1.179639629E2,1.587954859E2,1.336935284E0,3.318032272E2,2.310372412E-1,8.742398925E0,8.650745605E0,-1.000000000E0
5.400547936E2,4.133896831E1,1.982281547E1,1.181467170E2,1.589782432E2,3.647380972E-1,NaN,2.312430512E-1,8.857626178E0,9.073033544E0,-1.000000000E0
5.410547974E2,4.133896664E1,1.982281653E1,1.180376140E2,1.588691392E2,9.157458775E-2,NaN,2.314389596E-1,8.857631251E0,9.317065031E0,-1.000000000E0
5.420548024E2,4.133896494E1,1.982281715E1,1.179641154E2,1.587956369E2,7.223443513E-2,NaN,2.323000579E-1,8.857636291E0,9.605546112E0,-1.000000000E0
5.430548073E2,4.133896894E1,1.982282597E1,1.178235648E2,1.586551514E2,1.754359264E0,6.013814920E1,2.338328932E-1,8.857641457E0,8.355975267E0,-1.000000000E0
5.440548116E2,4.133895953E1,1.982281257E1,1.180522341E2,1.588837080E2,8.479863531E-1,1.580049511E2,2.344188136E-1,8.838735994E0,9.311576272E0,-1.000000000E0
5.450548161E2,4.133896355E1,1.982280804E1,1.180281324E2,1.588595981E2,1.817818579E-1,NaN,2.346643654E-1,8.921754853E0,9.185995886E0,-1.000000000E0
5.460548214E2,4.133896433E1,1.982280529E1,1.180364201E2,1.588678739E2,4.151208782E-1,NaN,2.347970737E-1,8.921759883E0,8.340465014E0,-1.000000000E0
5.470548261E2,4.133896523E1,1.982280424E1,1.181363043E2,1.589677560E2,3.265506587E-1,NaN,2.349161828E-1,8.921764995E0,7.699902321E0,-1.000000000E0
5.480548309E2,4.133896421E1,1.982280468E1,1.180227332E2,1.588541831E2,8.125293203E-2,NaN,2.350664772E-1,8.921769980E0,8.322731396E0,-1.000000000E0
5.490548351E2,4.133896504E1,1.982280327E1,1.180654443E2,1.588968899E2,2.352422835E-1,NaN,2.352902432E-1,8.921774978E0,8.460758234E0,-1.000000000E0
5.500548412E2,4.133896672E1,1.982280178E1,1.176229550E2,1.584543993E2,4.407973247E-1,NaN,2.355064498E-1,8.921780050E0,8.581912785E0,-1.000000000E0
5.510548459E2,4.133896854E1,1.982280088E1,1.174633746E2,1.582948215E2,7.635088363E-1,NaN,2.365128511E-1,8.921784995E0,8.286353919E0,-1.000000000E0
5.520548509E2,4.133896723E1,1.982278895E1,1.174408899E2,1.582722658E2,1.521475465E0,2.712381566E2,2.374791525E-1,8.921790047E0,8.761737200E0,-1.000000000E0
5.530548556E2,4.133896805E1,1.982280047E1,1.173928030E2,1.582242456E2,1.709821387E-1,NaN,2.375397585E-1,8.987357261E0,9.068019265E0,-1.000000000E0
5.540548612E2,4.133896837E1,1.982280106E1,1.176207271E2,1.584521743E2,5.755198345E-2,NaN,2.387146385E-1,8.987362187E0,9.299531371E0,-1.000000000E0
5.550548666E2,4.133896002E1,1.982280967E1,1.179187240E2,1.587501840E2,1.538041668E0,1.376525890E2,2.396140141E-1,8.987367136E0,8.690204854E0,-1.000000000E0
5.560548713E2,4.133896551E1,1.982280176E1,1.177124341E2,1.585438733E2,5.971558812E-1,NaN,2.408694453E-1,9.056735385E0,8.026967686E0,-1.000000000E0
5.570548768E2,4.133897533E1,1.982279434E1,1.173298498E2,1.581612888E2,1.154309255E0,3.333385830E2,2.415053071E-1,9.056740354E0,8.621322693E0,-1.000000000E0
5.580548813E2,4.133897056E1,1.982279855E1,1.172499425E2,1.580813850E2,3.331420656E-1,NaN,2.419726439E-1,9.136068831E0,8.989472348E0,-1.000000000E0
5.590548867E2,4.133896709E1,1.982279539E1,1.175297931E2,1.583612038E2,9.878844144E-1,2.351676807E2,2.426768894E-1,8.581030236E0,7.846048929E0,-1.000000000E0
5.600548924E2,4.133896773E1,1.982280378E1,1.177101584E2,1.585416179E2,1.886779595E-1,NaN,2.427908474E-1,8.729570695E0,8.138727799E0,-1.000000000E0
5.610548978E2,4.133896831E1,1.982280490E1,1.182197125E2,1.590511806E2,3.044896811E-1,NaN,2.428638538E-1,8.729575950E0,8.704946674E0,-1.000000000E0
5.620549024E2,4.133896892E1,1.982280524E1,1.183112642E2,1.591427367E2,1.434714276E-1,NaN,2.435598123E-1,8.729581203E0,9.087547316E0,-1.000000000E0
5.630549082E2,4.133897350E1,1.982279957E1,1.187542236E2,1.595856839E2,1.533495495E0,3.178956036E2,2.442527275E-1,8.729586534E0,9.047137626E0,-1.000000000E0
5.640549134E2,4.133896957E1,1.982280601E1,1.185215199E2,1.593529993E2,2.459590291E-1,NaN,2.444026782E-1,8.736969128E0,9.339924690E0,-1.000000000E0
5.650549190E2,4.133896962E1,1.982280780E1,1.188412961E2,1.596727855E2,1.635764251E-1,NaN,2.444784797E-1,8.736974302E0,9.540577207E0,-1.000000000E0
5.660549237E2,4.133896894E1,1.982280772E1,1.186604674E2,1.594919537E2,1.200475976E-1,NaN,2.446151466E-1,8.736979486E0,9.807629722E0,-1.000000000E0
5.670549293E2,4.133896891E1,1.982280609E1,1.186381086E2,1.594695857E2,8.900805506E-2,NaN,2.451549850E-1,8.736984699E0,9.949908933E0,-1.000000000E0
5.680549344E2,4.133897113E1,1.982281183E1,1.184413831E2,1.592729010E2,1.094054925E0,4.131350990E1,2.458191594E-1,8.736989915E0,9.903838360E0,-1.000000000E0
5.690549397E2,4.133896713E1,1.982280593E1,1.184057986E2,1.592372674E2,2.844168143E-1,NaN,2.460812009E-1,8.752291926E0,9.796469003E0,-1.000000000E0
5.700549451E2,4.133896477E1,1.982280601E1,1.183473444E2,1.591788039E2,1.467437252E-1,NaN,2.468785478E-1,8.752297151E0,9.035474402E0,-1.000000000E0
5.710549505E2,4.133896169E1,1.982281463E1,1.184190162E2,1.592505103E2,9.560341098E-1,1.056045551E2,2.477920224E-1,8.752302282E0,7.962711042E0,-1.000000000E0
5.720549562E2,4.133895348E1,1.982281495E1,1.181935146E2,1.590249765E2,1.546442466E0,1.362445918E2,2.489420563E-1,8.733155353E0,7.772794842E0,-1.000000000E0
5.730549619E2,4.133895638E1,1.982280173E1,1.183569165E2,1.591883177E2,8.084449549E-1,NaN,2.493064726E-1,8.843852948E0,7.676386526E0,-1.000000000E0
5.740549667E2,4.133895332E1,1.982280016E1,1.182510674E2,1.590824473E2,5.402990348E-1,NaN,2.497510618E-1,8.843858071E0,8.168650846E0,-1.000000000E0
5.750549730E2,4.133895686E1,1.982280265E1,1.184601429E2,1.592915512E2,7.613314073E-1,4.102552223E1,2.503760057E-1,8.843863216E0,8.400129942E0,-1.000000000E0
5.760549779E2,4.133895412E1,1.982279611E1,1.184534362E2,1.592847972E2,1.047616413E-1,NaN,2.505982516E-1,8.934121413E0,8.495257971E0,-1.000000000E0
5.770549835E2,4.133895458E1,1.982279352E1,1.182292963E2,1.590606449E2,2.426488438E-1,NaN,2.506898194E-1,8.934126365E0,8.849821201E0,-1.000000000E0
5.780549896E2,4.133895378E1,1.982279325E1,1.186104086E2,1.594417524E2,1.055168988E-1,NaN,2.509519315E-1,8.934131352E0,9.213534971E0,-1.000000000E0
5.790549945E2,4.133895413E1,1.982279636E1,1.187963540E2,1.596277164E2,2.486872872E-1,NaN,2.512513555E-1,8.934136292E0,9.332692027E0,-1.000000000E0
5.800550005E2,4.133895249E1,1.982279921E1,1.190840154E2,1.599153867E2,1.663418378E-1,NaN,2.514524126E-1,8.934141277E0,9.323740626E0,-1.000000000E0
5.810550058E2,4.133895106E1,1.982280067E1,1.190690607E2,1.599004341E2,1.812744026E-1,NaN,2.524630902E-1,8.934146247E0,9.533300716E0,-1.000000000E0
5.820550116E2,4.133894276E1,1.982279572E1,1.191545704E2,1.599858822E2,1.351312579E0,2.150555877E2,2.526914959E-1,8.934151150E0,9.493735458E0,-1.000000000E0
5.830550169E2,4.133894470E1,1.982279663E1,1.189316092E2,1.597629340E2,9.691931322E-1,2.241136445E2,2.536407888E-1,9.013790559E0,9.108900471E0,-1.000000000E0
5.840550220E2,4.133895182E1,1.982280289E1,1.196359049E2,1.604672937E2,7.732752315E-1,NaN,2.539783061E-1,9.086907656E0,8.903436333E0,-1.000000000E0
5.850550281E2,4.133895359E1,1.982280619E1,1.198082528E2,1.606396670E2,4.652182758E-1,NaN,2.541634689E-1,9.086912589E0,8.891984677E0,-1.000000000E0
5.860550326E2,4.133895377E1,1.982280398E1,1.195088263E2,1.603402291E2,2.448881035E-1,NaN,2.544976098E-1,9.086917479E0,8.573454346E0,-1.000000000E0
5.870550382E2,4.133895658E1,1.982280538E1,1.196537421E2,1.604851642E2,4.825430289E-1,NaN,2.547677614E-1,9.086922256E0,8.962453701E0,-1.000000000E0
5.880550444E2,4.133895470E1,1.982280743E1,1.197256364E2,1.605570620E2,2.994753161E-1,NaN,2.551810260E-1,9.086927143E0,9.282381351E0,-1.000000000E0
5.890550503E2,4.133895249E1,1.982281141E1,1.200046487E2,1.608360871E2,1.111526483E-1,NaN,2.556268931E-1,9.086932041E0,9.542136764E0,-1.000000000E0
5.900550556E2,4.133895487E1,1.982281571E1,1.200478286E2,1.608793005E2,1.380009426E-1,NaN,2.565480802E-1,9.086936890E0,9.799829936E0,-1.000000000E0
5.910550599E2,4.133895372E1,1.982280478E1,1.197409668E2,1.605723738E2,1.282024252E-1,NaN,2.566407026E-1,8.671218524E0,9.806526256E0,-1.000000000E0
5.920550665E2,4.133895400E1,1.982280374E1,1.197082952E2,1.605396977E2,1.541346235E-1,NaN,2.579874374E-1,8.671223756E0,9.700156423E0,-1.000000000E0
5.930550716E2,4.133895236E1,1.982281972E1,1.195812251E2,1.604127087E2,2.059999359E0,9.498447676E1,2.589339204E-1,8.671229005E0,8.155059799E0,-1.000000000E0
5.940550776E2,4.133895156E1,1.982280844E1,1.196742796E2,1.605056978E2,9.666980569E-1,1.362651065E2,2.597535811E-1,8.814156017E0,8.311367829E0,-1.000000000E0
5.950550834E2,4.133895807E1,1.982280382E1,1.197364781E2,1.605678978E2,1.468756601E-1,NaN,2.601416501E-1,8.798289900E0,8.735822456E0,-1.000000000E0
5.960550879E2,4.133896053E1,1.982280052E1,1.193609457E2,1.601923574E2,9.010334501E-2,NaN,2.603710048E-1,8.798295072E0,9.192425812E0,-1.000000000E0
5.970550944E2,4.133896028E1,1.982279779E1,1.192621825E2,1.600935782E2,9.163127528E-2,NaN,2.607135686E-1,8.798300239E0,9.487211514E0,-1.000000000E0
5.980550989E2,4.133896150E1,1.982279402E1,1.189867630E2,1.598181430E2,1.041076104E-1,NaN,2.607922799E-1,8.798305415E0,9.551265623E0,-1.000000000E0
5.990551044E2,4.133896089E1,1.982279451E1,1.186037335E2,1.594351137E2,4.980769313E-1,NaN,2.612313470E-1,8.798310606E0,9.107008711E0,-1.000000000E0
6.000551105E2,4.133896268E1,1.982278982E1,1.183350533E2,1.591664151E2,3.390398051E-1,NaN,2.614558011E-1,8.798315749E0,9.216614118E0,-1.000000000E0
6.010551157E2,4.133896122E1,1.982278796E1,1.184058181E2,1.592371637E2,2.967966360E-1,NaN,"",8.798320920E0,9.219595625E0,-1.000000000E0
