"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.168613911E2,4.133757487E1,1.982148812E1,1.223081229E2,1.631265782E2,5.384013619E-2,NaN,4.564168049E-1,6.321258836E0,7.558608768E0,-1.000000000E0
3.178614016E2,4.133757510E1,1.982148952E1,1.225700842E2,1.633885482E2,1.870345273E-1,NaN,4.565255648E-1,6.321266855E0,7.529724447E0,-1.000000000E0
3.188614119E2,4.133757489E1,1.982148825E1,1.224973126E2,1.633157687E2,2.318673968E-1,NaN,4.566751030E-1,6.321274929E0,7.419529275E0,-1.000000000E0
3.198614225E2,4.133757571E1,1.982148683E1,1.221541310E2,1.629725827E2,6.733837689E-2,NaN,4.567133169E-1,6.321282855E0,7.429091375E0,-1.000000000E0
3.208614328E2,4.133757544E1,1.982148712E1,1.221634423E2,1.629818944E2,8.704379016E-2,NaN,4.568911999E-1,6.321290691E0,7.479461766E0,-1.000000000E0
3.218614444E2,4.133757646E1,1.982148548E1,1.219441204E2,1.627625678E2,9.275298430E-2,NaN,4.569083755E-1,6.321298775E0,7.497009511E0,-1.000000000E0
3.228614551E2,4.133757632E1,1.982148556E1,1.219754632E2,1.627939105E2,1.023212640E-1,NaN,4.570129032E-1,6.321306705E0,7.510948880E0,-1.000000000E0
3.238614663E2,4.133757594E1,1.982148671E1,1.221976970E2,1.630161489E2,8.122536593E-2,NaN,4.570836137E-1,6.321314772E0,7.451855151E0,-1.000000000E0
3.248614770E2,4.133757652E1,1.982148637E1,1.221478400E2,1.629662925E2,1.433377544E-2,NaN,4.576376177E-1,6.321322754E0,7.513582231E0,-1.000000000E0
3.258614882E2,4.133757166E1,1.982148783E1,1.219911016E2,1.628095420E2,1.807054944E-2,NaN,4.577241503E-1,6.274040541E0,7.463747664E0,-1.000000000E0
3.268614986E2,4.133757178E1,1.982148680E1,1.217729977E2,1.625914330E2,6.909123500E-2,NaN,4.577823670E-1,6.274048538E0,7.457599293E0,-1.000000000E0
3.278615096E2,4.133757230E1,1.982148680E1,1.217084612E2,1.625268986E2,5.730974870E-2,NaN,4.580157122E-1,6.274056509E0,7.425996055E0,-1.000000000E0
3.288615211E2,4.133757431E1,1.982148598E1,1.217526412E2,1.625710824E2,6.541755729E-2,NaN,4.580364322E-1,6.274064517E0,7.451855338E0,-1.000000000E0
3.298615321E2,4.133757448E1,1.982148607E1,1.217452875E2,1.625637300E2,2.027391275E-1,NaN,4.581393859E-1,6.274072541E0,7.434505881E0,-1.000000000E0
3.308615437E2,4.133757357E1,1.982148588E1,1.216077238E2,1.624261614E2,1.604893029E-2,NaN,4.582295490E-1,6.274080579E0,7.361906936E0,-1.000000000E0
3.318615544E2,4.133757417E1,1.982148515E1,1.212748753E2,1.620933114E2,3.043702683E-1,NaN,4.583510082E-1,6.274088724E0,7.346487647E0,-1.000000000E0
3.328615656E2,4.133757353E1,1.982148396E1,1.212425689E2,1.620609958E2,3.528014645E-1,NaN,4.583935290E-1,6.274096711E0,7.323866023E0,-1.000000000E0
3.338615773E2,4.133757343E1,1.982148446E1,1.212940485E2,1.621124777E2,4.583546528E-2,NaN,4.584471960E-1,6.274104749E0,7.313025989E0,-1.000000000E0
3.348615890E2,4.133757299E1,1.982148417E1,1.212995545E2,1.621179803E2,5.663579386E-2,NaN,4.586416342E-1,6.274112860E0,7.325301181E0,-1.000000000E0
3.358615992E2,4.133757474E1,1.982148414E1,1.214623158E2,1.622807487E2,1.045264774E-1,NaN,4.586779687E-1,6.274120877E0,7.528945029E0,-1.000000000E0
3.368616102E2,4.133757442E1,1.982148419E1,1.214392506E2,1.622576824E2,1.774624719E-1,NaN,4.588273533E-1,6.274128858E0,7.432222125E0,-1.000000000E0
3.378616213E2,4.133757310E1,1.982148382E1,1.213418846E2,1.621603089E2,1.717525315E-1,NaN,4.589283680E-1,6.274136846E0,7.321996543E0,-1.000000000E0
3.388616329E2,4.133757225E1,1.982148342E1,1.213198836E2,1.621383022E2,1.716147007E-1,NaN,4.590203271E-1,6.274144924E0,7.391115333E0,-1.000000000E0
3.398616439E2,4.133757184E1,1.982148437E1,1.213916450E2,1.622100672E2,5.075189571E-2,NaN,4.590751968E-1,6.274153014E0,7.498416048E0,-1.000000000E0
3.408616561E2,4.133757152E1,1.982148487E1,1.215419724E2,1.623603960E2,2.198756923E-1,NaN,4.591863474E-1,6.274160946E0,7.471115670E0,-1.000000000E0
3.418616666E2,4.133757073E1,1.982148406E1,1.214388191E2,1.622572349E2,1.797086159E-1,NaN,4.592551085E-1,6.274169075E0,7.535968310E0,-1.000000000E0
3.428616781E2,4.133757011E1,1.982148400E1,1.213416367E2,1.621600497E2,3.627807165E-2,NaN,4.592851539E-1,6.274177153E0,7.421523612E0,-1.000000000E0
3.438616892E2,4.133756995E1,1.982148430E1,1.213809003E2,1.621993142E2,7.951997677E-2,NaN,4.593363216E-1,6.274119834E0,7.453164630E0,-1.000000000E0
3.448617017E2,4.133756969E1,1.982148480E1,1.214929336E2,1.623113493E2,5.979301100E-2,NaN,4.594589812E-1,6.274127837E0,7.435923894E0,-1.000000000E0
3.458617123E2,4.133757042E1,1.982148591E1,1.215354261E2,1.623538508E2,3.772557168E-1,NaN,4.595969991E-1,6.274135791E0,7.406884083E0,-1.000000000E0
3.468617241E2,4.133757019E1,1.982148428E1,1.214487039E2,1.622671187E2,2.636342083E-1,NaN,4.596156612E-1,6.274143786E0,7.451512118E0,-1.000000000E0
3.478617352E2,4.133757030E1,1.982148411E1,1.215348314E2,1.623532457E2,2.515897316E-1,NaN,4.597086495E-1,6.274151764E0,7.488797420E0,-1.000000000E0
3.488617474E2,4.133757113E1,1.982148405E1,1.215564936E2,1.623749110E2,3.251765097E-2,NaN,4.597747216E-1,6.274159772E0,7.541265715E0,-1.000000000E0
3.498617595E2,4.133757124E1,1.982148483E1,1.216141746E2,1.624325968E2,3.124598753E-2,NaN,4.597978266E-1,6.274167774E0,7.584243017E0,-1.000000000E0
3.508617706E2,4.133757109E1,1.982148464E1,1.215482276E2,1.623666481E2,3.473023685E-2,NaN,4.598334119E-1,6.274175736E0,7.506082758E0,-1.000000000E0
3.518617812E2,4.133757137E1,1.982148485E1,1.213714003E2,1.621898231E2,1.859567031E-1,NaN,4.598894428E-1,6.274183721E0,7.446373563E0,-1.000000000E0
3.528617939E2,4.133757087E1,1.982148498E1,1.214823566E2,1.623007781E2,2.754228251E-1,NaN,4.599130403E-1,6.274191843E0,7.555509020E0,-1.000000000E0
3.538618050E2,4.133757093E1,1.982148525E1,1.213968237E2,1.622152469E2,3.327642828E-1,NaN,4.602280623E-1,6.274199851E0,7.464809375E0,-1.000000000E0
3.548618166E2,4.133756860E1,1.982148311E1,1.212064379E2,1.620248397E2,6.926931436E-1,2.183399818E2,4.605416995E-1,6.274208002E0,7.343851855E0,-1.000000000E0
3.558618270E2,4.133757117E1,1.982148465E1,1.210520450E2,1.618704659E2,6.209013222E-1,NaN,4.607988135E-1,6.357953933E0,7.233322177E0,-1.000000000E0
3.568618395E2,4.133756905E1,1.982148342E1,1.210559751E2,1.618743805E2,6.621278419E-1,NaN,4.618790309E-1,6.357961889E0,7.203358294E0,-1.000000000E0
3.578618512E2,4.133756793E1,1.982149627E1,1.211455892E2,1.619640606E2,1.145062230E-1,NaN,4.620259447E-1,6.220668656E0,7.329009012E0,-1.000000000E0
3.588618628E2,4.133756861E1,1.982149777E1,1.211867954E2,1.620052779E2,1.777322079E-1,NaN,4.621942312E-1,6.220676666E0,6.983995326E0,-1.000000000E0
3.598618735E2,4.133756967E1,1.982149922E1,1.211858704E2,1.620043652E2,2.455905785E-1,NaN,4.622994820E-1,6.220684734E0,7.151293384E0,-1.000000000E0
3.608618854E2,4.133756873E1,1.982149933E1,1.206708785E2,1.614893700E2,5.127319280E-1,NaN,4.624570080E-1,6.220692807E0,5.752608653E0,-1.000000000E0
3.618618966E2,4.133756805E1,1.982150098E1,1.203588121E2,1.611773099E2,4.816052415E-1,NaN,4.628180693E-1,6.220700881E0,4.973981908E0,-1.000000000E0
3.628619082E2,4.133757123E1,1.982150010E1,1.199685335E2,1.607870396E2,2.199229244E-1,NaN,4.630854925E-1,6.220708960E0,5.737043189E0,-1.000000000E0
3.638619205E2,4.133757329E1,1.982150175E1,1.199725456E2,1.607910693E2,1.912455153E-1,NaN,4.631662013E-1,6.220717051E0,6.570896829E0,-1.000000000E0
3.648619317E2,4.133757396E1,1.982150138E1,1.198145872E2,1.606331117E2,1.977308739E-1,NaN,4.633244826E-1,6.220725140E0,7.052152143E0,-1.000000000E0
3.658619435E2,4.133757254E1,1.982150131E1,1.199103177E2,1.607288359E2,3.262992365E-1,NaN,4.633746308E-1,6.220733360E0,7.285136007E0,-1.000000000E0
3.668619552E2,4.133757289E1,1.982150168E1,1.198611683E2,1.606796900E2,1.101692569E-1,NaN,4.633918935E-1,6.220741367E0,7.433712075E0,-1.000000000E0
3.678619660E2,4.133757281E1,1.982150151E1,1.199416993E2,1.607602198E2,8.408868653E-2,NaN,4.635463569E-1,6.220749594E0,7.610596191E0,-1.000000000E0
3.688619781E2,4.133757143E1,1.982150151E1,1.203018468E2,1.611203615E2,8.950128620E-2,NaN,4.637954909E-1,6.220757706E0,7.763352479E0,-1.000000000E0
3.698619893E2,4.133757010E1,1.982150392E1,1.212023675E2,1.620208900E2,1.440581915E-1,NaN,4.638304870E-1,6.220765789E0,7.892330135E0,-1.000000000E0
3.708620020E2,4.133756997E1,1.982150430E1,1.213978218E2,1.622163458E2,2.870671912E-1,NaN,4.639045138E-1,6.220774011E0,7.865118441E0,-1.000000000E0
3.718620129E2,4.133756978E1,1.982150345E1,1.217601449E2,1.625786634E2,2.095529008E-1,NaN,4.640254509E-1,6.220781989E0,7.817648614E0,-1.000000000E0
3.728620235E2,4.133756875E1,1.982150301E1,1.218046088E2,1.626231206E2,1.542433713E-1,NaN,4.641158555E-1,6.220790065E0,7.720657798E0,-1.000000000E0
3.738620358E2,4.133756860E1,1.982150194E1,1.213224015E2,1.621409069E2,3.869632396E-1,NaN,4.644106449E-1,6.220798099E0,7.507493137E0,-1.000000000E0
3.748620474E2,4.133756822E1,1.982150544E1,1.222861540E2,1.631046771E2,1.972809451E-1,NaN,4.645410304E-1,6.220806177E0,7.555981676E0,-1.000000000E0
3.758620591E2,4.133756706E1,1.982150567E1,1.221036073E2,1.629221268E2,3.203400827E-1,NaN,4.646174687E-1,6.220814366E0,7.536388098E0,-1.000000000E0
3.768620698E2,4.133756679E1,1.982150483E1,1.219335826E2,1.627520964E2,6.199418434E-2,NaN,4.646901989E-1,6.220822386E0,7.535040568E0,-1.000000000E0
3.778620820E2,4.133756614E1,1.982150488E1,1.218772691E2,1.626957804E2,1.053200788E-1,NaN,4.647490704E-1,6.220830486E0,7.627826900E0,-1.000000000E0
3.788620933E2,4.133756578E1,1.982150436E1,1.217857739E2,1.626042810E2,1.459756932E-1,NaN,4.647748308E-1,6.220838534E0,7.699196446E0,-1.000000000E0
3.798621060E2,4.133756580E1,1.982150406E1,1.218224742E2,1.626409797E2,8.552057485E-2,NaN,4.651024098E-1,6.220846802E0,7.787690169E0,-1.000000000E0
3.808621174E2,4.133756503E1,1.982150784E1,1.226552522E2,1.634737752E2,1.137335016E-1,NaN,4.651753487E-1,6.220854967E0,7.916894386E0,-1.000000000E0
3.818621285E2,4.133756528E1,1.982150865E1,1.226035643E2,1.634220929E2,4.814850675E-1,NaN,4.653058095E-1,6.220862985E0,7.987244055E0,-1.000000000E0
3.828621398E2,4.133756425E1,1.982150791E1,1.222285137E2,1.630470339E2,1.584489664E-1,NaN,4.653674322E-1,6.220871082E0,7.970236507E0,-1.000000000E0
3.838621513E2,4.133756460E1,1.982150848E1,1.223908888E2,1.632094136E2,3.674965160E-2,NaN,4.654910931E-1,6.220879208E0,8.032510395E0,-1.000000000E0
3.848621627E2,4.133756383E1,1.982150741E1,1.219864860E2,1.628050018E2,7.703417924E-2,NaN,4.655434593E-1,6.220887338E0,7.901578020E0,-1.000000000E0
3.858621755E2,4.133756419E1,1.982150701E1,1.217784576E2,1.625969726E2,1.164078712E-1,NaN,4.656087210E-1,6.220895542E0,7.919629904E0,-1.000000000E0
3.868621871E2,4.133756392E1,1.982150771E1,1.218580236E2,1.626765413E2,9.072169476E-2,NaN,4.657193660E-1,6.220903626E0,7.987921317E0,-1.000000000E0
3.878614565E2,4.133756492E1,1.982150767E1,1.217228086E2,1.625413303E2,3.577714806E-1,NaN,4.657342562E-1,6.220911799E0,8.026915762E0,-1.000000000E0
3.888614527E2,4.133756505E1,1.982150763E1,1.219403216E2,1.627588436E2,2.073309146E-1,NaN,4.665928240E-1,6.220919894E0,8.068405813E0,-1.000000000E0
3.898614572E2,4.133756750E1,1.982151738E1,1.220449988E2,1.628635846E2,6.891690718E-2,NaN,4.666694647E-1,6.062097782E0,8.059516462E0,-1.000000000E0
3.908614482E2,4.133756819E1,1.982151751E1,1.219000309E2,1.627186202E2,7.637639128E-2,NaN,4.668195746E-1,6.062106121E0,7.477117603E0,-1.000000000E0
3.918614343E2,4.133756888E1,1.982151905E1,1.218919894E2,1.627105901E2,1.063625989E-1,NaN,4.669767864E-1,6.062114533E0,7.652927931E0,-1.000000000E0
3.928614309E2,4.133757000E1,1.982152020E1,1.217508099E2,1.625694215E2,2.110169907E-1,NaN,4.672168597E-1,6.062122894E0,7.744680499E0,-1.000000000E0
3.938614123E2,4.133757005E1,1.982152307E1,1.221889699E2,1.630075975E2,2.988502522E-1,NaN,4.673446459E-1,6.062131329E0,7.732442805E0,-1.000000000E0
3.948613957E2,4.133757109E1,1.982152371E1,1.221620676E2,1.629807030E2,2.633228406E-1,NaN,4.674309719E-1,6.062139651E0,8.005839431E0,-1.000000000E0
3.958613877E2,4.133757183E1,1.982152403E1,1.218150025E2,1.626336428E2,5.040946503E-2,NaN,4.675821093E-1,6.062148007E0,8.212162946E0,-1.000000000E0
3.968613670E2,4.133757185E1,1.982152584E1,1.221116962E2,1.629303465E2,1.388192400E-1,NaN,4.678324319E-1,6.062156389E0,8.435190172E0,-1.000000000E0
3.978613511E2,4.133757043E1,1.982152817E1,1.226489967E2,1.634676539E2,1.268895984E-1,NaN,4.678783745E-1,6.062164727E0,8.444255139E0,-1.000000000E0
3.988613422E2,4.133757071E1,1.982152776E1,1.224074935E2,1.632261496E2,9.524628175E-2,NaN,4.680286909E-1,6.062173130E0,8.370115241E0,-1.000000000E0
3.998613201E2,4.133756948E1,1.982152852E1,1.226358649E2,1.634545202E2,1.218903216E-1,NaN,4.682417633E-1,6.062181359E0,8.485358064E0,-1.000000000E0
4.008613005E2,4.133756757E1,1.982152848E1,1.231513139E2,1.639699610E2,7.231545568E-2,NaN,4.683600503E-1,6.062189689E0,8.555039988E0,-1.000000000E0
4.018612894E2,4.133756708E1,1.982152723E1,1.230061566E2,1.638247947E2,6.175687274E-2,NaN,4.684375577E-1,6.062197997E0,8.312060526E0,-1.000000000E0
4.028612797E2,4.133756666E1,1.982152797E1,1.233295576E2,1.641481981E2,5.214826950E-2,NaN,4.685268432E-1,6.062206464E0,8.254326550E0,-1.000000000E0
4.038612713E2,4.133756632E1,1.982152701E1,1.232993973E2,1.641180311E2,8.776533136E-2,NaN,4.685690342E-1,6.062214930E0,8.173793500E0,-1.000000000E0
4.048612628E2,4.133756596E1,1.982152718E1,1.234435433E2,1.642621767E2,6.177751018E-2,NaN,4.687486842E-1,6.062223261E0,8.154596673E0,-1.000000000E0
4.058612558E2,4.133756530E1,1.982152522E1,1.231255057E2,1.639441254E2,9.409226219E-2,NaN,4.688195011E-1,6.062231643E0,8.243741875E0,-1.000000000E0
4.068612516E2,4.133756587E1,1.982152560E1,1.227915960E2,1.636102202E2,5.622286460E-1,NaN,4.689294058E-1,6.062240085E0,7.103431066E0,-1.000000000E0
4.078612463E2,4.133756562E1,1.982152433E1,1.224915525E2,1.633101686E2,1.516234567E-1,NaN,4.690143186E-1,6.062248568E0,7.515417988E0,-1.000000000E0
4.088612427E2,4.133756541E1,1.982152335E1,1.224770732E2,1.632956831E2,1.646083398E-1,NaN,4.691016329E-1,6.062256957E0,7.742261411E0,-1.000000000E0
4.098612403E2,4.133756509E1,1.982152239E1,1.223986461E2,1.632172495E2,1.663221835E-1,NaN,4.693137252E-1,6.062265232E0,7.891573074E0,-1.000000000E0
4.108612379E2,4.133756432E1,1.982152472E1,1.229499078E2,1.637685207E2,3.742811846E-2,NaN,4.693549599E-1,6.062273630E0,8.073412781E0,-1.000000000E0
4.118612363E2,4.133756469E1,1.982152469E1,1.230232412E2,1.638418555E2,7.415458578E-2,NaN,4.693877942E-1,6.062282022E0,8.137042926E0,-1.000000000E0
4.128612360E2,4.133756462E1,1.982152431E1,1.229463163E2,1.637649282E2,3.533035880E-2,NaN,4.694310600E-1,6.062290427E0,8.170172350E0,-1.000000000E0
4.138612355E2,4.133756465E1,1.982152483E1,1.230037286E2,1.638223435E2,4.045417329E-2,NaN,4.695313999E-1,6.062298947E0,8.072153945E0,-1.000000000E0
4.148612370E2,4.133756380E1,1.982152441E1,1.228701489E2,1.636887581E2,5.534433221E-2,NaN,4.697085256E-1,6.062307298E0,8.157722204E0,-1.000000000E0
4.158612372E2,4.133756325E1,1.982152640E1,1.229352048E2,1.637538225E2,3.973971911E-1,NaN,4.698031206E-1,6.062315816E0,7.975599989E0,-1.000000000E0
4.168612390E2,4.133756295E1,1.982152534E1,1.228688966E2,1.636875073E2,4.022704852E-1,NaN,4.699324053E-1,6.062324269E0,8.009756823E0,-1.000000000E0
4.178612410E2,4.133756270E1,1.982152383E1,1.224950857E2,1.633136870E2,9.817953776E-2,NaN,4.700909981E-1,6.062332605E0,7.904330656E0,-1.000000000E0
4.188612436E2,4.133756409E1,1.982152422E1,1.224645223E2,1.632831315E2,4.651842620E-1,NaN,4.701154054E-1,6.062341062E0,7.859904489E0,-1.000000000E0
4.198612469E2,4.133756411E1,1.982152393E1,1.222625004E2,1.630811082E2,1.733001382E-1,NaN,4.701879103E-1,6.062349461E0,7.393376456E0,-1.000000000E0
4.208612498E2,4.133756354E1,1.982152435E1,1.223125413E2,1.631311490E2,4.887342718E-1,NaN,4.704935178E-1,6.062357802E0,7.602803563E0,-1.000000000E0
4.218612542E2,4.133756247E1,1.982152772E1,1.221627090E2,1.629813308E2,2.881212560E-1,NaN,4.707132814E-1,5.915092167E0,7.539064386E0,-1.000000000E0
4.228612580E2,4.133756405E1,1.982152930E1,1.221712392E2,1.629898762E2,3.092725096E-1,NaN,4.710183767E-1,5.915100836E0,7.696469614E0,-1.000000000E0
4.238612629E2,4.133756680E1,1.982152924E1,1.215667806E2,1.623854287E2,1.327884798E0,1.052826819E1,4.714517133E-1,5.915109572E0,6.660344614E0,-1.000000000E0
4.248612679E2,4.133756293E1,1.982152864E1,1.217058397E2,1.625244684E2,2.787658715E-1,NaN,4.715566903E-1,6.035776959E0,7.452874371E0,-1.000000000E0
4.258612733E2,4.133756313E1,1.982152987E1,1.218520578E2,1.626706942E2,9.909268736E-2,NaN,4.716790654E-1,6.035785474E0,7.627713876E0,-1.000000000E0
4.268612781E2,4.133756239E1,1.982153096E1,1.217342227E2,1.625528620E2,1.082695962E-1,NaN,4.717720724E-1,6.035793921E0,7.887672803E0,-1.000000000E0
4.278612843E2,4.133756169E1,1.982153036E1,1.216889236E2,1.625075567E2,3.963025728E-1,NaN,4.719556230E-1,6.035802345E0,7.920600760E0,-1.000000000E0
4.288612894E2,4.133756043E1,1.982152893E1,1.214837892E2,1.623024092E2,2.819134080E-1,NaN,4.720481815E-1,6.035810837E0,7.758466860E0,-1.000000000E0
4.298612956E2,4.133755960E1,1.982152883E1,1.213911504E2,1.622097664E2,1.040508755E-1,NaN,4.721327023E-1,6.035819323E0,7.870747317E0,-1.000000000E0
4.308613025E2,4.133755897E1,1.982152826E1,1.211386604E2,1.619572707E2,1.295105348E-1,NaN,4.723520083E-1,6.035827875E0,7.945203776E0,-1.000000000E0
4.318613087E2,4.133756059E1,1.982152677E1,1.215666379E2,1.623852467E2,4.802700368E-2,NaN,4.724953313E-1,6.035836383E0,8.128036692E0,-1.000000000E0
4.328613151E2,4.133756095E1,1.982152512E1,1.216812598E2,1.624998610E2,5.972803078E-2,NaN,4.726919154E-1,6.035844667E0,8.228456988E0,-1.000000000E0
4.338613225E2,4.133756263E1,1.982152588E1,1.222088954E2,1.630275077E2,3.346809569E-2,NaN,4.728877280E-1,6.035853138E0,8.121885306E0,-1.000000000E0
4.348613302E2,4.133756191E1,1.982152802E1,1.229129453E2,1.637315665E2,1.245316131E-1,NaN,4.730904763E-1,6.035861609E0,8.232664236E0,-1.000000000E0
4.358613371E2,4.133756371E1,1.982152837E1,1.232301163E2,1.640487468E2,1.943206893E-1,NaN,4.732574823E-1,6.035870149E0,8.284216398E0,-1.000000000E0
4.368613447E2,4.133756295E1,1.982153009E1,1.236738289E2,1.644924657E2,2.123037098E-1,NaN,4.733994477E-1,6.035878504E0,8.136496352E0,-1.000000000E0
4.378613520E2,4.133756411E1,1.982152937E1,1.236987698E2,1.645174075E2,2.667880999E-1,NaN,4.734637789E-1,6.035886815E0,8.176326074E0,-1.000000000E0
4.388613598E2,4.133756420E1,1.982152861E1,1.235344792E2,1.643531130E2,1.568252266E-1,NaN,4.735322243E-1,6.035895364E0,8.084156171E0,-1.000000000E0
4.398613669E2,4.133756477E1,1.982152832E1,1.236261419E2,1.644447765E2,7.977355724E-2,NaN,4.736093598E-1,6.035903887E0,8.089768493E0,-1.000000000E0
4.408613750E2,4.133756510E1,1.982152750E1,1.235144817E2,1.643331132E2,8.010049934E-2,NaN,4.737107292E-1,6.035912187E0,8.111774891E0,-1.000000000E0
4.418613831E2,4.133756599E1,1.982152725E1,1.235015737E2,1.643202075E2,3.964255059E-2,NaN,4.738088014E-1,6.035920657E0,8.115372687E0,-1.000000000E0
4.428613907E2,4.133756687E1,1.982152722E1,1.235344309E2,1.643530682E2,7.653173682E-2,NaN,4.739171037E-1,6.035928993E0,8.132693452E0,-1.000000000E0
4.438613997E2,4.133756605E1,1.982152652E1,1.232773415E2,1.640959716E2,2.247107743E-2,NaN,4.740179869E-1,6.035937486E0,7.971587284E0,-1.000000000E0
4.448614074E2,4.133756649E1,1.982152546E1,1.231067269E2,1.639253529E2,4.559742287E-2,NaN,4.741140417E-1,6.035945976E0,8.034482044E0,-1.000000000E0
4.458614157E2,4.133756596E1,1.982152455E1,1.229144534E2,1.637330723E2,1.172985838E-1,NaN,4.741475838E-1,6.035954249E0,8.021229155E0,-1.000000000E0
4.468614240E2,4.133756608E1,1.982152492E1,1.228394772E2,1.636580985E2,7.653978437E-2,NaN,4.742598141E-1,6.035962633E0,8.049306233E0,-1.000000000E0
4.478614331E2,4.133756559E1,1.982152375E1,1.224144502E2,1.632330631E2,2.933816910E-1,NaN,4.744561773E-1,6.035971154E0,8.031549151E0,-1.000000000E0
4.488614409E2,4.133756407E1,1.982152256E1,1.220367690E2,1.628553690E2,4.159607010E-1,NaN,4.745545869E-1,6.035979624E0,7.869133087E0,-1.000000000E0
4.498614503E2,4.133756329E1,1.982152200E1,1.216238303E2,1.624424241E2,2.364985804E-1,NaN,4.749265442E-1,6.035988156E0,7.759088030E0,-1.000000000E0
4.508614584E2,4.133756097E1,1.982151879E1,1.208654957E2,1.616840622E2,6.869286077E-1,2.312290193E2,4.751295033E-1,6.035996567E0,7.653553878E0,-1.000000000E0
4.518614676E2,4.133756251E1,1.982152010E1,1.210580955E2,1.618766755E2,3.089844483E-1,NaN,4.752259040E-1,6.192175226E0,7.731922313E0,-1.000000000E0
4.528614758E2,4.133756198E1,1.982151918E1,1.210810517E2,1.618996245E2,3.517308119E-1,NaN,4.762975207E-1,6.192183463E0,7.684575594E0,-1.000000000E0
4.538614844E2,4.133757070E1,1.982152464E1,1.210735663E2,1.618922053E2,2.522587157E-1,NaN,4.764072582E-1,6.035497208E0,7.677667912E0,-1.000000000E0
4.548614936E2,4.133757042E1,1.982152590E1,1.209254660E2,1.617441107E2,2.170509718E-1,NaN,4.766941313E-1,6.035505568E0,6.851123479E0,-1.000000000E0
4.558615031E2,4.133757233E1,1.982152820E1,1.209687801E2,1.617874454E2,3.674435322E-1,NaN,4.768737226E-1,6.035513954E0,6.232486776E0,-1.000000000E0
4.568615121E2,4.133757348E1,1.982152972E1,1.208076446E2,1.616263229E2,3.463479232E-1,NaN,4.775373580E-1,6.035522409E0,6.048908142E0,-1.000000000E0
4.578615206E2,4.133757756E1,1.982153552E1,1.215160749E2,1.623348021E2,6.869770074E-1,NaN,4.776307248E-1,6.035530747E0,6.251163989E0,-1.000000000E0
4.588615292E2,4.133757829E1,1.982153607E1,1.211340093E2,1.619527425E2,5.619837877E-1,NaN,4.777199801E-1,6.035539231E0,5.948309974E0,-1.000000000E0
4.598615392E2,4.133757909E1,1.982153621E1,1.207213915E2,1.615401288E2,2.128915202E-1,NaN,4.780638557E-1,6.035547656E0,6.567314358E0,-1.000000000E0
4.608615475E2,4.133757602E1,1.982153673E1,1.210513622E2,1.618700896E2,3.681015968E-1,NaN,4.786953943E-1,6.035556070E0,6.761451038E0,-1.000000000E0
4.618615569E2,4.133757038E1,1.982153763E1,1.206789432E2,1.614976523E2,1.429096569E0,1.735887035E2,4.794524380E-1,6.035564427E0,5.932058541E0,-1.000000000E0
4.628615664E2,4.133757694E1,1.982153521E1,1.201712402E2,1.609899631E2,5.610600377E-1,NaN,4.795799329E-1,6.350597121E0,5.786699204E0,-1.000000000E0
4.638615752E2,4.133757623E1,1.982153402E1,1.201553952E2,1.609741086E2,1.894485261E-1,NaN,4.800471053E-1,6.350605034E0,6.604390016E0,-1.000000000E0
4.648615842E2,4.133758016E1,1.982153598E1,1.205565638E2,1.613753042E2,1.870791791E-1,NaN,4.804432335E-1,6.350612937E0,7.003677417E0,-1.000000000E0
4.658615932E2,4.133757841E1,1.982154011E1,1.212280200E2,1.620467759E2,1.725680969E-1,NaN,4.809037015E-1,6.350620802E0,7.386573778E0,-1.000000000E0
4.668616035E2,4.133757902E1,1.982153466E1,1.220173116E2,1.628360400E2,1.460323125E0,3.179176588E2,4.815439043E-1,6.350628707E0,7.261391734E0,-1.000000000E0
4.678616118E2,4.133757333E1,1.982153589E1,1.218293612E2,1.626480728E2,1.201628118E-1,NaN,4.818575403E-1,6.479731929E0,7.493656185E0,-1.000000000E0
4.688616219E2,4.133757177E1,1.982153276E1,1.214605248E2,1.622792128E2,1.700033944E-1,NaN,4.819980343E-1,6.479739649E0,7.715007961E0,-1.000000000E0
4.698616310E2,4.133757264E1,1.982153398E1,1.215796688E2,1.623983672E2,2.103301673E-1,NaN,4.820846324E-1,6.479747339E0,7.864152483E0,-1.000000000E0
4.708616403E2,4.133757202E1,1.982153460E1,1.218095151E2,1.626282143E2,1.256120433E-1,NaN,4.821812665E-1,6.479755122E0,7.867396630E0,-1.000000000E0
4.718616498E2,4.133757288E1,1.982153441E1,1.220977440E2,1.629164457E2,8.937890062E-2,NaN,4.824141502E-1,6.479762858E0,7.900050166E0,-1.000000000E0
4.728616585E2,4.133757133E1,1.982153629E1,1.224406678E2,1.632593734E2,1.458062666E-1,NaN,4.824858241E-1,6.479770624E0,7.837320197E0,-1.000000000E0
4.738616683E2,4.133757136E1,1.982153544E1,1.222127974E2,1.630314984E2,4.814563941E-1,NaN,4.825884051E-1,6.479778295E0,7.692790179E0,-1.000000000E0
4.748616772E2,4.133757060E1,1.982153474E1,1.221900769E2,1.630087709E2,1.340675281E-1,NaN,4.826784702E-1,6.479786018E0,7.727496539E0,-1.000000000E0
